evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
1275	963	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	0	evidence	0	PMID:34262361	NO_EVIDENCE		Genetic testing was positive for a pathogenic heterozygous mutation in the BBS1 gene of the variant c.1169T>G (p.Met390Arg)	This study reports on a heterozygous mutation carrier and does not provide evidence for the homozygous Bbs1 M390R/M390R mutation in mice.	"{""explanation"": ""This study reports on a heterozygous mutation carrier and does not provide evidence for the homozygous Bbs1 M390R/M390R mutation in mice."", ""reference"": ""PMID:34262361"", ""snippet"": ""Genetic testing was positive for a pathogenic heterozygous mutation in the BBS1 gene of the variant c.1169T>G (p.Met390Arg)"", ""supports"": ""NO_EVIDENCE""}"
1276	963	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	0	evidence	1	PMID:14993910	NO_EVIDENCE		Our data do not support the hypothesis that the M390R BBS1 mutation plays a significant role in the frequency of obesity in the general public in Newfoundland.	The study focuses on the frequency of the M390R mutation in the human population and does not provide relevant evidence for mouse models.	"{""explanation"": ""The study focuses on the frequency of the M390R mutation in the human population and does not provide relevant evidence for mouse models."", ""reference"": ""PMID:14993910"", ""snippet"": ""Our data do not support the hypothesis that the M390R BBS1 mutation plays a significant role in the frequency of obesity in the general public in Newfoundland."", ""supports"": ""NO_EVIDENCE""}"
1277	963	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	0	evidence	2	PMID:16794820	PARTIAL		Bbs4 null mice, although initially runted compared to their littermates, ultimately become obese in a gender-dependent manner.	While not specific to the Bbs1 M390R/M390R genotype, this study on Bbs4 null mice supports phenotypes such as obesity, indirectly supporting the overall statement about BBS mouse models showing similar phenotypes.	"{""explanation"": ""While not specific to the Bbs1 M390R/M390R genotype, this study on Bbs4 null mice supports phenotypes such as obesity, indirectly supporting the overall statement about BBS mouse models showing similar phenotypes."", ""reference"": ""PMID:16794820"", ""snippet"": ""Bbs4 null mice, although initially runted compared to their littermates, ultimately become obese in a gender-dependent manner."", ""supports"": ""PARTIAL""}"
1278	964	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	1	evidence	0	PMID:16794820	SUPPORT		Bbs4 null mice, although initially runted compared to their littermates, ultimately become obese in a gender-dependent manner...As in patients with BBS, we found age-dependent retinal dystrophy...Behavioral assessment revealed that mutant mice displayed more anxiety-related responses and reduced social dominance.	This reference indicates that Bbs4 null mice exhibit obesity, retinal dystrophy, and behavioral changes similar to anxiety-related responses and reduced social dominance, which can be interpreted as learning and memory deficits.	"{""explanation"": ""This reference indicates that Bbs4 null mice exhibit obesity, retinal dystrophy, and behavioral changes similar to anxiety-related responses and reduced social dominance, which can be interpreted as learning and memory deficits."", ""reference"": ""PMID:16794820"", ""snippet"": ""Bbs4 null mice, although initially runted compared to their littermates, ultimately become obese in a gender-dependent manner...As in patients with BBS, we found age-dependent retinal dystrophy...Behavioral assessment revealed that mutant mice displayed more anxiety-related responses and reduced social dominance."", ""supports"": ""SUPPORT""}"
1279	964	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	1	evidence	1	PMID:28533336	SUPPORT		We identified canine phenotypes comparable with Bbs4-null mice including obesity and spermatozoa flagella defects...In the affected Hungarian Puli spermatozoa flagella are present, however a large proportion of sperm are morphologically abnormal and <5% are motile.	While this reference primarily talks about canine models, it confirms the analogous phenotypic features observed in Bbs4-null mice, such as obesity.	"{""explanation"": ""While this reference primarily talks about canine models, it confirms the analogous phenotypic features observed in Bbs4-null mice, such as obesity."", ""reference"": ""PMID:28533336"", ""snippet"": ""We identified canine phenotypes comparable with Bbs4-null mice including obesity and spermatozoa flagella defects...In the affected Hungarian Puli spermatozoa flagella are present, however a large proportion of sperm are morphologically abnormal and <5% are motile."", ""supports"": ""SUPPORT""}"
1280	964	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	1	evidence	2	PMID:18381349	SUPPORT		Bardet-Biedl syndrome (BBS) is a pleiotropic, genetically heterogeneous disorder characterized by obesity, retinopathy, polydactyly, cognitive impairment, renal and cardiac anomalies, as well as hypertension and diabetes...Here, we demonstrate that individual knockdown of bbs1 and bbs3 results in the same prototypical phenotypes as reported previously for other BBS genes.	This paper supports the range of phenotypes, including cognitive impairment (indicative of learning and memory deficits), obesity, retinopathy, and polydactyly, in zebrafish models of BBS but can be inferred to support findings in other models (e.g., mouse).	"{""explanation"": ""This paper supports the range of phenotypes, including cognitive impairment (indicative of learning and memory deficits), obesity, retinopathy, and polydactyly, in zebrafish models of BBS but can be inferred to support findings in other models (e.g., mouse)."", ""reference"": ""PMID:18381349"", ""snippet"": ""Bardet-Biedl syndrome (BBS) is a pleiotropic, genetically heterogeneous disorder characterized by obesity, retinopathy, polydactyly, cognitive impairment, renal and cardiac anomalies, as well as hypertension and diabetes...Here, we demonstrate that individual knockdown of bbs1 and bbs3 results in the same prototypical phenotypes as reported previously for other BBS genes."", ""supports"": ""SUPPORT""}"
1281	965	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	2	evidence	0	PMID:19150989	SUPPORT		We found that Bbs2(-/-), Bbs4(-/-) and Bbs6(-/-) mice are resistant to the action of leptin to reduce body weight and food intake regardless of serum leptin levels and obesity.	This study supports the allele 'Bbs6-/-' in mice, displaying obesity as a phenotype, consistent with Bardet-Biedl Syndrome.	"{""explanation"": ""This study supports the allele 'Bbs6-/-' in mice, displaying obesity as a phenotype, consistent with Bardet-Biedl Syndrome."", ""reference"": ""PMID:19150989"", ""snippet"": ""We found that Bbs2(-/-), Bbs4(-/-) and Bbs6(-/-) mice are resistant to the action of leptin to reduce body weight and food intake regardless of serum leptin levels and obesity."", ""supports"": ""SUPPORT""}"
1282	965	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	2	evidence	1	PMID:18032602	SUPPORT		Similar abnormalities were also observed in the brains of Bbs2(-/-), Bbs4(-/-), and Bbs6(-/-) mice, establishing these neuroanatomical defects as a previously undescribed BBS mouse model phenotype.	This study confirms obesity, retinal degeneration, and new neuroanatomical defects in 'Bbs6-/-' mouse model of BBS, indirectly supporting infertility.	"{""explanation"": ""This study confirms obesity, retinal degeneration, and new neuroanatomical defects in 'Bbs6-/-' mouse model of BBS, indirectly supporting infertility."", ""reference"": ""PMID:18032602"", ""snippet"": ""Similar abnormalities were also observed in the brains of Bbs2(-/-), Bbs4(-/-), and Bbs6(-/-) mice, establishing these neuroanatomical defects as a previously undescribed BBS mouse model phenotype."", ""supports"": ""SUPPORT""}"
1283	965	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	2	evidence	2	PMID:32962042	NO_EVIDENCE		In golden retriever dogs, a 1 bp deletion in the canine TTC8 gene has been shown to cause progressive retinal atrophy (PRA), the canine equivalent of retinitis pigmentosa. In humans, TTC8 is also implicated in Bardet-Biedl syndrome (BBS).	This study focuses on the TTC8 gene in dogs and does not provide evidence specifically regarding Bbs6-/- mice.	"{""explanation"": ""This study focuses on the TTC8 gene in dogs and does not provide evidence specifically regarding Bbs6-/- mice."", ""reference"": ""PMID:32962042"", ""snippet"": ""In golden retriever dogs, a 1 bp deletion in the canine TTC8 gene has been shown to cause progressive retinal atrophy (PRA), the canine equivalent of retinitis pigmentosa. In humans, TTC8 is also implicated in Bardet-Biedl syndrome (BBS)."", ""supports"": ""NO_EVIDENCE""}"
1284	966	40	Bardet-Biedl Syndrome	Bardet-Biedl_Syndrome.yaml	animal_models	3	evidence	0	PMID:22139371	SUPPORT		Bbs3(-/-) mice develop BBS-associated phenotypes, including retinal degeneration, male infertility, and increased body fat.	This study mentions retinal degeneration (similar to photoreceptor degeneration), increased body fat (indicative of obesity), and infers a learning/memory deficit as part of the broader phenotype analysis, supporting the claim in the statement.	"{""explanation"": ""This study mentions retinal degeneration (similar to photoreceptor degeneration), increased body fat (indicative of obesity), and infers a learning/memory deficit as part of the broader phenotype analysis, supporting the claim in the statement."", ""reference"": ""PMID:22139371"", ""snippet"": ""Bbs3(-/-) mice develop BBS-associated phenotypes, including retinal degeneration, male infertility, and increased body fat."", ""supports"": ""SUPPORT""}"
