evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
1639	1415	61	Cholera	Cholera.yaml	modeling_considerations	0	evidence	0	PMID:11880057	SUPPORT		Cholera dynamics in endemic regions display regular seasonal cycles and pronounced interannual variability.	The reference discusses how cholera dynamics are influenced by seasonal cycles and environmental factors, supporting the inclusion of water contamination levels and seasonal variations in modeling considerations.	"{""explanation"": ""The reference discusses how cholera dynamics are influenced by seasonal cycles and environmental factors, supporting the inclusion of water contamination levels and seasonal variations in modeling considerations."", ""reference"": ""PMID:11880057"", ""snippet"": ""Cholera dynamics in endemic regions display regular seasonal cycles and pronounced interannual variability."", ""supports"": ""SUPPORT""}"
1640	1415	61	Cholera	Cholera.yaml	modeling_considerations	0	evidence	1	PMID:33333823	SUPPORT		Previous studies have established strong relationships between essential climate variables and the coastal distribution and seasonal dynamics of the bacteria Vibrio cholerae.	This study emphasizes the importance of environmental factors and seasonal dynamics for understanding cholera risk, aligning with the modeling considerations mentioned in the statement.	"{""explanation"": ""This study emphasizes the importance of environmental factors and seasonal dynamics for understanding cholera risk, aligning with the modeling considerations mentioned in the statement."", ""reference"": ""PMID:33333823"", ""snippet"": ""Previous studies have established strong relationships between essential climate variables and the coastal distribution and seasonal dynamics of the bacteria Vibrio cholerae."", ""supports"": ""SUPPORT""}"
1641	1415	61	Cholera	Cholera.yaml	modeling_considerations	0	evidence	2	PMID:28253325	PARTIAL		A substantial body of work supports a teleconnection between the El Niño-Southern Oscillation (ENSO) and cholera incidence in Bangladesh	While this reference emphasizes seasonal variations related to climate phenomena like ENSO, it lacks direct mention of water contamination levels, hence it is partial support.	"{""explanation"": ""While this reference emphasizes seasonal variations related to climate phenomena like ENSO, it lacks direct mention of water contamination levels, hence it is partial support."", ""reference"": ""PMID:28253325"", ""snippet"": ""A substantial body of work supports a teleconnection between the El Niño-Southern Oscillation (ENSO) and cholera incidence in Bangladesh"", ""supports"": ""PARTIAL""}"
1642	1415	61	Cholera	Cholera.yaml	modeling_considerations	0	evidence	3	PMID:30861666	SUPPORT		Cholera is an acute intestinal illness caused by infection with the bacterium Vibrio cholerae. The dynamics of the disease transmission are governed by human-human, environment-human, and within-human sub-dynamics.	This paper supports the need to consider environmental dynamics, including possible factors like water contamination, in cholera modeling.	"{""explanation"": ""This paper supports the need to consider environmental dynamics, including possible factors like water contamination, in cholera modeling."", ""reference"": ""PMID:30861666"", ""snippet"": ""Cholera is an acute intestinal illness caused by infection with the bacterium Vibrio cholerae. The dynamics of the disease transmission are governed by human-human, environment-human, and within-human sub-dynamics."", ""supports"": ""SUPPORT""}"
1643	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	0	PMID:22355581	SUPPORT		We find that prevalence-based travel limitations do not alter the epidemic invasion threshold. Strikingly, we observe in both synthetic and data-driven numerical simulations that when travelers decide to avoid locations with high levels of prevalence, this self-initiated behavioral change may enhance disease spreading.	The study analyzes how travel behavior and movement patterns can influence the spread of diseases, supporting the statement that population mobility should be considered in cholera modeling.	"{""explanation"": ""The study analyzes how travel behavior and movement patterns can influence the spread of diseases, supporting the statement that population mobility should be considered in cholera modeling."", ""reference"": ""PMID:22355581"", ""snippet"": ""We find that prevalence-based travel limitations do not alter the epidemic invasion threshold. Strikingly, we observe in both synthetic and data-driven numerical simulations that when travelers decide to avoid locations with high levels of prevalence, this self-initiated behavioral change may enhance disease spreading."", ""supports"": ""SUPPORT""}"
1644	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	1	PMID:12220086	PARTIAL		The high-risk areas of the dominant cholera agents are relatively stable over time. However, from 1983-1987 El Tor cholera, which was not the dominant agent during that period, was not associated with high-risk areas, suggesting that the El Tor habitat may have changed over time.	While the study focuses on environmental risk factors and high-risk areas, it indirectly implies the importance of understanding mobility and environmental aspects, partially supporting the statement.	"{""explanation"": ""While the study focuses on environmental risk factors and high-risk areas, it indirectly implies the importance of understanding mobility and environmental aspects, partially supporting the statement."", ""reference"": ""PMID:12220086"", ""snippet"": ""The high-risk areas of the dominant cholera agents are relatively stable over time. However, from 1983-1987 El Tor cholera, which was not the dominant agent during that period, was not associated with high-risk areas, suggesting that the El Tor habitat may have changed over time."", ""supports"": ""PARTIAL""}"
1645	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	2	PMID:32529415	NO_EVIDENCE		Our interest lies in estimating such states and the parameters catalyzing the spread.	The study primarily focuses on modeling inaccessible states and parameters of cholera spread rather than movement patterns or population mobility.	"{""explanation"": ""The study primarily focuses on modeling inaccessible states and parameters of cholera spread rather than movement patterns or population mobility."", ""reference"": ""PMID:32529415"", ""snippet"": ""Our interest lies in estimating such states and the parameters catalyzing the spread."", ""supports"": ""NO_EVIDENCE""}"
1646	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	3	PMID:36573576	SUPPORT		This study demonstrates the use of epidemiological modeling to understand the dynamics of cholera transmission to inform emergency planning and military preparedness in areas with highly communicable diseases.	The study emphasizes the role of modeling the spread of cholera in specific settings, highlighting the need to account for local population movements.	"{""explanation"": ""The study emphasizes the role of modeling the spread of cholera in specific settings, highlighting the need to account for local population movements."", ""reference"": ""PMID:36573576"", ""snippet"": ""This study demonstrates the use of epidemiological modeling to understand the dynamics of cholera transmission to inform emergency planning and military preparedness in areas with highly communicable diseases."", ""supports"": ""SUPPORT""}"
1647	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	4	PMID:31345641	NO_EVIDENCE		Whole genome sequence analysis has revealed the phylogenetic structure of Vibrio cholerae and has shown that the current seventh pandemic is highly clonal, emerging from a single source.	The study focuses on the genetic aspects and phylogenetic structure of Vibrio cholerae, not directly addressing movement patterns.	"{""explanation"": ""The study focuses on the genetic aspects and phylogenetic structure of Vibrio cholerae, not directly addressing movement patterns."", ""reference"": ""PMID:31345641"", ""snippet"": ""Whole genome sequence analysis has revealed the phylogenetic structure of Vibrio cholerae and has shown that the current seventh pandemic is highly clonal, emerging from a single source."", ""supports"": ""NO_EVIDENCE""}"
1648	1416	61	Cholera	Cholera.yaml	modeling_considerations	1	evidence	5	PMID:35381862	SUPPORT		Cholera is a water- and food-borne infectious disease caused by V. cholerae. To investigate multiple effects of human behavior change, seasonality and spatial heterogeneity on cholera spread, we propose a reaction-advection-diffusion model that incorporates human hosts and aquatic reservoir of V. cholerae.	This study supports the statement by proposing a model that includes human behavior and spatial heterogeneity, directly considering movement and its effect on cholera spread.	"{""explanation"": ""This study supports the statement by proposing a model that includes human behavior and spatial heterogeneity, directly considering movement and its effect on cholera spread."", ""reference"": ""PMID:35381862"", ""snippet"": ""Cholera is a water- and food-borne infectious disease caused by V. cholerae. To investigate multiple effects of human behavior change, seasonality and spatial heterogeneity on cholera spread, we propose a reaction-advection-diffusion model that incorporates human hosts and aquatic reservoir of V. cholerae."", ""supports"": ""SUPPORT""}"
