assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
3	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	0	TBX1 haploinsufficiency and pharyngeal arch development	"The critical gene within the 22q11.2 deletion is TBX1, a T-box transcription factor essential for pharyngeal arch development. TBX1 haploinsufficiency disrupts the proliferation and survival of pharyngeal mesoderm and neural crest cells, leading to defective development of pharyngeal arch derivatives including the thymus (3rd pouch), parathyroid glands (3rd/4th pouches), and cardiac outflow tract.
"																																																								"{""description"": ""The critical gene within the 22q11.2 deletion is TBX1, a T-box transcription factor essential for pharyngeal arch development. TBX1 haploinsufficiency disrupts the proliferation and survival of pharyngeal mesoderm and neural crest cells, leading to defective development of pharyngeal arch derivatives including the thymus (3rd pouch), parathyroid glands (3rd/4th pouches), and cardiac outflow tract.\n"", ""name"": ""TBX1 haploinsufficiency and pharyngeal arch development""}"	{}	"{""biological_processes"": [{""preferred_term"": ""pharyngeal system development"", ""term"": {""id"": ""GO:0060037"", ""label"": ""pharyngeal system development""}}], ""cell_types"": [{""preferred_term"": ""neural crest cell"", ""term"": {""id"": ""CL:0011012"", ""label"": ""neural crest cell""}}, {""preferred_term"": ""pharyngeal arch mesenchyme cell"", ""term"": {""id"": ""CL:0000134"", ""label"": ""mesenchymal stem cell""}}], ""description"": ""The critical gene within the 22q11.2 deletion is TBX1, a T-box transcription factor essential for pharyngeal arch development. TBX1 haploinsufficiency disrupts the proliferation and survival of pharyngeal mesoderm and neural crest cells, leading to defective development of pharyngeal arch derivatives including the thymus (3rd pouch), parathyroid glands (3rd/4th pouches), and cardiac outflow tract.\n"", ""evidence"": [{""evidence_source"": ""MODEL_ORGANISM"", ""explanation"": ""Tbx1 heterozygous mice recapitulate the cardiac phenotype of human 22q11.2DS."", ""reference"": ""PMID:11242110"", ""snippet"": ""mice heterozygous for the mutation had a high incidence of cardiac outflow tract anomalies, thus modeling one of the major abnormalities of the human syndrome"", ""supports"": ""SUPPORT""}, {""evidence_source"": ""MODEL_ORGANISM"", ""explanation"": ""Homozygous Tbx1 knockout recapitulates the full DiGeorge phenotype."", ""reference"": ""PMID:11242110"", ""snippet"": ""Tbx1-/- mice displayed a wide range of developmental anomalies encompassing almost all of the common DGS/VCFS features, including hypoplasia of the thymus and parathyroid glands, cardiac outflow tract abnormalities, abnormal facial structures, abnormal vertebrae and cleft palate"", ""supports"": ""SUPPORT""}], ""locations"": [{""preferred_term"": ""pharyngeal arch"", ""term"": {""id"": ""UBERON:0002539"", ""label"": ""pharyngeal arch""}}, {""preferred_term"": ""pharyngeal pouch 3"", ""term"": {""id"": ""UBERON:0007124"", ""label"": ""pharyngeal pouch 3""}}], ""name"": ""TBX1 haploinsufficiency and pharyngeal arch development""}"
4	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	1	Cardiac neural crest migration defect	"Neural crest cells from the occipital somites migrate through pharyngeal arches 3, 4, and 6 to contribute to aorticopulmonary septation and great vessel remodeling. TBX1 deficiency impairs neural crest cell migration and survival through non-cell-autonomous mechanisms, as TBX1 is expressed in pharyngeal mesoderm rather than neural crest cells themselves.
"																																																								"{""description"": ""Neural crest cells from the occipital somites migrate through pharyngeal arches 3, 4, and 6 to contribute to aorticopulmonary septation and great vessel remodeling. TBX1 deficiency impairs neural crest cell migration and survival through non-cell-autonomous mechanisms, as TBX1 is expressed in pharyngeal mesoderm rather than neural crest cells themselves.\n"", ""name"": ""Cardiac neural crest migration defect""}"	"{""downstream"": [{""description"": ""Impaired neural crest migration results in failure of outflow tract septation."", ""target"": ""Conotruncal heart defects""}]}"	"{""biological_processes"": [{""preferred_term"": ""cardiac neural crest cell migration involved in outflow tract morphogenesis"", ""term"": {""id"": ""GO:0003253"", ""label"": ""cardiac neural crest cell migration involved in outflow tract morphogenesis""}}, {""preferred_term"": ""outflow tract morphogenesis"", ""term"": {""id"": ""GO:0003151"", ""label"": ""outflow tract morphogenesis""}}], ""cell_types"": [{""preferred_term"": ""migratory cardiac neural crest cell"", ""term"": {""id"": ""CL:2000073"", ""label"": ""migratory cardiac neural crest cell""}}], ""description"": ""Neural crest cells from the occipital somites migrate through pharyngeal arches 3, 4, and 6 to contribute to aorticopulmonary septation and great vessel remodeling. TBX1 deficiency impairs neural crest cell migration and survival through non-cell-autonomous mechanisms, as TBX1 is expressed in pharyngeal mesoderm rather than neural crest cells themselves.\n"", ""downstream"": [{""description"": ""Impaired neural crest migration results in failure of outflow tract septation."", ""target"": ""Conotruncal heart defects""}], ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""GeneReviews documents the characteristic cardiac malformations."", ""reference"": ""PMID:20301696"", ""snippet"": ""congenital heart disease, particularly conotruncal malformations (ventricular septal defect, tetralogy of Fallot, interrupted aortic arch, and truncus arteriosus)"", ""supports"": ""SUPPORT""}], ""locations"": [{""preferred_term"": ""cardiac outflow tract"", ""term"": {""id"": ""UBERON:0004145"", ""label"": ""outflow tract""}}], ""name"": ""Cardiac neural crest migration defect""}"
5	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	2	Thymic hypoplasia and T-cell immunodeficiency	"The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.
"																																																								"{""description"": ""The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.\n"", ""name"": ""Thymic hypoplasia and T-cell immunodeficiency""}"	"{""downstream"": [{""description"": ""Reduced thymic tissue leads to decreased T-cell output and immunodeficiency."", ""target"": ""T-cell immunodeficiency""}]}"	"{""biological_processes"": [{""preferred_term"": ""neural crest cell differentiation involved in thymus development"", ""term"": {""id"": ""GO:1902637"", ""label"": ""neural crest cell differentiation involved in thymus development""}}], ""cell_types"": [{""preferred_term"": ""cortical thymic epithelial cell"", ""term"": {""id"": ""CL:0002364"", ""label"": ""cortical thymic epithelial cell""}}, {""preferred_term"": ""medullary thymic epithelial cell"", ""term"": {""id"": ""CL:0002365"", ""label"": ""medullary thymic epithelial cell""}}, {""preferred_term"": ""T cell"", ""term"": {""id"": ""CL:0000084"", ""label"": ""T cell""}}], ""description"": ""The thymus derives from the third pharyngeal pouch. Impaired pharyngeal pouch development leads to thymic hypoplasia or aplasia, resulting in reduced T-cell production. The immunodeficiency is typically partial, with low but functional T-cell numbers, though complete thymic aplasia (complete DiGeorge syndrome) occurs in ~1% of cases.\n"", ""downstream"": [{""description"": ""Reduced thymic tissue leads to decreased T-cell output and immunodeficiency."", ""target"": ""T-cell immunodeficiency""}], ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Immune deficiency is a major clinical manifestation."", ""reference"": ""PMID:20301696"", ""snippet"": ""immune deficiency"", ""supports"": ""SUPPORT""}], ""locations"": [{""preferred_term"": ""thymus"", ""term"": {""id"": ""UBERON:0002370"", ""label"": ""thymus""}}], ""name"": ""Thymic hypoplasia and T-cell immunodeficiency""}"
6	1	22q11.2 Deletion Syndrome	22q11.2_Deletion_Syndrome.yaml	pathophysiology	3	Parathyroid hypoplasia and hypocalcemia	"The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.
"																																																								"{""description"": ""The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.\n"", ""name"": ""Parathyroid hypoplasia and hypocalcemia""}"	"{""downstream"": [{""description"": ""Parathyroid hypoplasia causes hypoparathyroidism and low serum calcium."", ""target"": ""Hypocalcemia""}]}"	"{""biological_processes"": [{""preferred_term"": ""neural crest cell differentiation involved in parathyroid gland development"", ""term"": {""id"": ""GO:1902638"", ""label"": ""neural crest cell differentiation involved in parathyroid gland development""}}], ""description"": ""The parathyroid glands derive from the third and fourth pharyngeal pouches. Defective pouch development causes parathyroid hypoplasia, leading to hypoparathyroidism and hypocalcemia. Neonatal hypocalcemia may present with seizures and is often the presenting feature.\n"", ""downstream"": [{""description"": ""Parathyroid hypoplasia causes hypoparathyroidism and low serum calcium."", ""target"": ""Hypocalcemia""}], ""locations"": [{""preferred_term"": ""parathyroid gland"", ""term"": {""id"": ""UBERON:0001132"", ""label"": ""parathyroid gland""}}], ""name"": ""Parathyroid hypoplasia and hypocalcemia""}"
27	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	0	ALK Gene Rearrangement	ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand.																																																								"{""description"": ""ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand."", ""name"": ""ALK Gene Rearrangement""}"	"{""downstream"": [{""description"": ""Fusion protein is constitutively active"", ""target"": ""Constitutive ALK Signaling""}]}"	"{""biological_processes"": [{""modifier"": ""INCREASED"", ""preferred_term"": ""protein kinase activity"", ""term"": {""id"": ""GO:0004672"", ""label"": ""protein kinase activity""}}], ""cell_types"": [{""preferred_term"": ""type II pneumocyte"", ""term"": {""id"": ""CL:0002063"", ""label"": ""pulmonary alveolar type 2 cell""}}], ""description"": ""ALK rearrangements result from chromosomal inversions or translocations that fuse the ALK kinase domain to an N-terminal partner gene (usually EML4). The partner provides a dimerization domain, causing constitutive ALK kinase activation independent of ligand."", ""downstream"": [{""description"": ""Fusion protein is constitutively active"", ""target"": ""Constitutive ALK Signaling""}], ""evidence"": [{""explanation"": ""This abstract states that ALK rearrangements drive a subset of NSCLC, supporting the ALK gene rearrangement mechanism."", ""reference"": ""PMID:27637426"", ""snippet"": ""An early result of this search was the discovery of NSCLC driven by activating rearrangements of the anaplastic lymphoma kinase (ALK) gene."", ""supports"": ""SUPPORT""}], ""name"": ""ALK Gene Rearrangement""}"
28	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ALK Signaling	The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration.																																																								"{""description"": ""The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration."", ""name"": ""Constitutive ALK Signaling""}"	"{""downstream"": [{""description"": ""Tumor survival dependent on ALK activity"", ""target"": ""Oncogene Addiction""}]}"	"{""biological_processes"": [{""modifier"": ""INCREASED"", ""preferred_term"": ""MAPK cascade"", ""term"": {""id"": ""GO:0000165"", ""label"": ""MAPK cascade""}}, {""modifier"": ""INCREASED"", ""preferred_term"": ""phosphatidylinositol 3-kinase signaling"", ""term"": {""id"": ""GO:0014065"", ""label"": ""phosphatidylinositol 3-kinase signaling""}}, {""modifier"": ""INCREASED"", ""preferred_term"": ""JAK-STAT cascade"", ""term"": {""id"": ""GO:0007259"", ""label"": ""JAK-STAT cascade""}}], ""description"": ""The EML4-ALK fusion protein is constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration."", ""downstream"": [{""description"": ""Tumor survival dependent on ALK activity"", ""target"": ""Oncogene Addiction""}], ""name"": ""Constitutive ALK Signaling""}"
29	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	ALK-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ALK signaling for survival. ALK inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy.																																																								"{""description"": ""ALK-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ALK signaling for survival. ALK inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy."", ""name"": ""Oncogene Addiction""}"	{}	"{""biological_processes"": [{""modifier"": ""INCREASED"", ""preferred_term"": ""cell population proliferation"", ""term"": {""id"": ""GO:0008283"", ""label"": ""cell population proliferation""}}], ""description"": ""ALK-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ALK signaling for survival. ALK inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy."", ""name"": ""Oncogene Addiction""}"
30	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	pathophysiology	3	ALK TKI Resistance	Resistance to ALK TKIs develops through ALK-dependent mechanisms (secondary mutations like G1202R, compound mutations) or ALK-independent bypass pathways (MET, EGFR, KRAS). Later-generation TKIs (lorlatinib) overcome most single ALK mutations.																																																								"{""description"": ""Resistance to ALK TKIs develops through ALK-dependent mechanisms (secondary mutations like G1202R, compound mutations) or ALK-independent bypass pathways (MET, EGFR, KRAS). Later-generation TKIs (lorlatinib) overcome most single ALK mutations."", ""name"": ""ALK TKI Resistance""}"	{}	"{""biological_processes"": [{""modifier"": ""ABNORMAL"", ""preferred_term"": ""response to drug"", ""term"": {""id"": ""GO:0042493"", ""label"": ""response to drug""}}], ""description"": ""Resistance to ALK TKIs develops through ALK-dependent mechanisms (secondary mutations like G1202R, compound mutations) or ALK-independent bypass pathways (MET, EGFR, KRAS). Later-generation TKIs (lorlatinib) overcome most single ALK mutations."", ""name"": ""ALK TKI Resistance""}"
45	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	0	PML-RARA Fusion Oncogene Formation	The t(15;17)(q24;q21) translocation fuses the PML gene on chromosome 15 with the retinoic acid receptor alpha (RARA) gene on chromosome 17. The resulting fusion protein retains the DNA-binding and ligand-binding domains of RARA but gains aberrant properties from PML, including enhanced corepressor recruitment and altered subnuclear localization.																																																								"{""description"": ""The t(15;17)(q24;q21) translocation fuses the PML gene on chromosome 15 with the retinoic acid receptor alpha (RARA) gene on chromosome 17. The resulting fusion protein retains the DNA-binding and ligand-binding domains of RARA but gains aberrant properties from PML, including enhanced corepressor recruitment and altered subnuclear localization."", ""name"": ""PML-RARA Fusion Oncogene Formation""}"	"{""downstream"": [{""description"": ""PML-RARA recruits corepressors to RARA target genes"", ""target"": ""Transcriptional Repression of Differentiation Genes""}, {""description"": ""Fusion protein disrupts normal PML function"", ""target"": ""PML Nuclear Body Disruption""}]}"	"{""biological_processes"": [{""modifier"": ""DECREASED"", ""preferred_term"": ""myeloid cell differentiation"", ""term"": {""id"": ""GO:0030099"", ""label"": ""myeloid cell differentiation""}}], ""cell_types"": [{""preferred_term"": ""promyelocyte"", ""term"": {""id"": ""CL:0000836"", ""label"": ""promyelocyte""}}], ""description"": ""The t(15;17)(q24;q21) translocation fuses the PML gene on chromosome 15 with the retinoic acid receptor alpha (RARA) gene on chromosome 17. The resulting fusion protein retains the DNA-binding and ligand-binding domains of RARA but gains aberrant properties from PML, including enhanced corepressor recruitment and altered subnuclear localization."", ""downstream"": [{""description"": ""PML-RARA recruits corepressors to RARA target genes"", ""target"": ""Transcriptional Repression of Differentiation Genes""}, {""description"": ""Fusion protein disrupts normal PML function"", ""target"": ""PML Nuclear Body Disruption""}], ""evidence"": [{""explanation"": ""This abstract directly links PML-RARA fusion to APL pathogenesis, supporting the fusion oncogene mechanism."", ""reference"": ""PMID:41580016"", ""snippet"": ""Dysfunction of the retinoic acid (RA) signaling pathway, which is mediated by the formation of the PML-RARA fusion gene, plays a central role in the pathogenesis of acute promyelocytic leukemia (APL)."", ""supports"": ""SUPPORT""}], ""name"": ""PML-RARA Fusion Oncogene Formation""}"
46	3	Acute Promyelocytic Leukemia, PML-RARA	APL_PML_RARA.yaml	pathophysiology	1	Transcriptional Repression of Differentiation Genes	PML-RARA binds retinoic acid response elements but recruits corepressor complexes (NCoR, SMRT, HDACs) at physiological retinoic acid concentrations. This silences RARA target genes required for granulocyte differentiation, causing a differentiation block at the promyelocyte stage. Pharmacological doses of ATRA overcome this block.																																																								"{""description"": ""PML-RARA binds retinoic acid response elements but recruits corepressor complexes (NCoR, SMRT, HDACs) at physiological retinoic acid concentrations. This silences RARA target genes required for granulocyte differentiation, causing a differentiation block at the promyelocyte stage. Pharmacological doses of ATRA overcome this block."", ""name"": ""Transcriptional Repression of Differentiation Genes""}"	"{""downstream"": [{""description"": ""Differentiation arrest leads to accumulation of immature cells"", ""target"": ""Promyelocyte Accumulation""}]}"	"{""biological_processes"": [{""modifier"": ""DECREASED"", ""preferred_term"": ""granulocyte differentiation"", ""term"": {""id"": ""GO:0030851"", ""label"": ""granulocyte differentiation""}}], ""cell_types"": [{""preferred_term"": ""promyelocyte"", ""term"": {""id"": ""CL:0000836"", ""label"": ""promyelocyte""}}], ""description"": ""PML-RARA binds retinoic acid response elements but recruits corepressor complexes (NCoR, SMRT, HDACs) at physiological retinoic acid concentrations. This silences RARA target genes required for granulocyte differentiation, causing a differentiation block at the promyelocyte stage. Pharmacological doses of ATRA overcome this block."", ""downstream"": [{""description"": ""Differentiation arrest leads to accumulation of immature cells"", ""target"": ""Promyelocyte Accumulation""}], ""name"": ""Transcriptional Repression of Differentiation Genes""}"
