evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
1157	923	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	0	evidence	0	PMID:31495596	PARTIAL		In the Tel Aviv District, the incidence rates ranged from 0.4 to 1.4 cases per 100,000 population per year during 2007-2017.	The incidence of invasive meningococcal disease in the Tel Aviv District falls within the range of 0.1 to 1 cases per 100,000 population per year mentioned in the statement, but it slightly exceeds the maximum value of 1 in some years.	"{""explanation"": ""The incidence of invasive meningococcal disease in the Tel Aviv District falls within the range of 0.1 to 1 cases per 100,000 population per year mentioned in the statement, but it slightly exceeds the maximum value of 1 in some years."", ""reference"": ""PMID:31495596"", ""snippet"": ""In the Tel Aviv District, the incidence rates ranged from 0.4 to 1.4 cases per 100,000 population per year during 2007-2017."", ""supports"": ""PARTIAL""}"
1158	923	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	0	evidence	1	PMID:26453240	PARTIAL		Most countries had a yearly invasive NmB incidence of less than 2 per 100,000 people. Within these relatively low incidence rates (compared with common causes of invasive bacterial diseases), substantial variation was detected between countries, with a notably higher incidence in Australia, Europe, North America, and South America.	The statement is partially supported as the incidence in developed countries is generally low but can exceed the maximum value of 1 case per 100,000 population per year in some regions.	"{""explanation"": ""The statement is partially supported as the incidence in developed countries is generally low but can exceed the maximum value of 1 case per 100,000 population per year in some regions."", ""reference"": ""PMID:26453240"", ""snippet"": ""Most countries had a yearly invasive NmB incidence of less than 2 per 100,000 people. Within these relatively low incidence rates (compared with common causes of invasive bacterial diseases), substantial variation was detected between countries, with a notably higher incidence in Australia, Europe, North America, and South America."", ""supports"": ""PARTIAL""}"
1159	924	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	1	evidence	0	PMID:8333768	PARTIAL		This 10 year retrospective study of all causes of bacterial meningitis for children resident in Nottingham District Health Authority area reports an annual incidence rate per 100,000 children aged 0-16 years of 16.0 (95% confidence interval 14.0 to 18.1).	The incidence rate of bacterial meningitis in the Nottingham District Health Authority area is higher than the stated range of 1 to 10 cases per 100,000 population per year. However, this reference does not specifically address developing countries.	"{""explanation"": ""The incidence rate of bacterial meningitis in the Nottingham District Health Authority area is higher than the stated range of 1 to 10 cases per 100,000 population per year. However, this reference does not specifically address developing countries."", ""reference"": ""PMID:8333768"", ""snippet"": ""This 10 year retrospective study of all causes of bacterial meningitis for children resident in Nottingham District Health Authority area reports an annual incidence rate per 100,000 children aged 0-16 years of 16.0 (95% confidence interval 14.0 to 18.1)."", ""supports"": ""PARTIAL""}"
1160	924	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	1	evidence	1	PMID:18181445	PARTIAL		The Hib meningitis annual incidence in three PICs was 70 to 84 per 100,000 children under five years.	The incidence rate of Hib meningitis in Pacific island countries is significantly higher than the stated range of 1 to 10 cases per 100,000 population per year. This suggests that bacterial meningitis can have a higher incidence in certain developing regions, though it does not provide a comprehensive view across all developing countries.	"{""explanation"": ""The incidence rate of Hib meningitis in Pacific island countries is significantly higher than the stated range of 1 to 10 cases per 100,000 population per year. This suggests that bacterial meningitis can have a higher incidence in certain developing regions, though it does not provide a comprehensive view across all developing countries."", ""reference"": ""PMID:18181445"", ""snippet"": ""The Hib meningitis annual incidence in three PICs was 70 to 84 per 100,000 children under five years."", ""supports"": ""PARTIAL""}"
1161	924	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	1	evidence	2	PMID:31671441	PARTIAL		Average annual incidences for N. meningitidis, S. pneumoniae, and H. influenzae, respectively, were 7.5, 2.5, and 0.3.	The average annual incidences for different bacterial causes of meningitis in the African meningitis belt fall within the stated range of 1 to 10 cases per 100,000 population per year, supporting the statement partially.	"{""explanation"": ""The average annual incidences for different bacterial causes of meningitis in the African meningitis belt fall within the stated range of 1 to 10 cases per 100,000 population per year, supporting the statement partially."", ""reference"": ""PMID:31671441"", ""snippet"": ""Average annual incidences for N. meningitidis, S. pneumoniae, and H. influenzae, respectively, were 7.5, 2.5, and 0.3."", ""supports"": ""PARTIAL""}"
1162	925	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	2	evidence	0	PMID:27345176	NO_EVIDENCE		Invasive Listeria monocytogenes infections carry a high mortality despite antibiotic treatment.	The study focuses on Listeria monocytogenes infections and does not provide specific information on the overall case fatality rate for bacterial meningitis.	"{""explanation"": ""The study focuses on Listeria monocytogenes infections and does not provide specific information on the overall case fatality rate for bacterial meningitis."", ""reference"": ""PMID:27345176"", ""snippet"": ""Invasive Listeria monocytogenes infections carry a high mortality despite antibiotic treatment."", ""supports"": ""NO_EVIDENCE""}"
1163	925	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	2	evidence	1	PMID:24568594	NO_EVIDENCE		INTRODUCTION: Bacterial meningitis is a serious disease with a mortality rate of 15-20% in adults.	The study mentions a case fatality rate of 15-20% in adults, which does not directly support the statement that the treated case fatality rate is between 10% and 15%.	"{""explanation"": ""The study mentions a case fatality rate of 15-20% in adults, which does not directly support the statement that the treated case fatality rate is between 10% and 15%."", ""reference"": ""PMID:24568594"", ""snippet"": ""INTRODUCTION: Bacterial meningitis is a serious disease with a mortality rate of 15-20% in adults."", ""supports"": ""NO_EVIDENCE""}"
1164	925	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	2	evidence	2	PMID:34343128	NO_EVIDENCE		The crude CFR of neonatal meningitis was 32%.	The study provides a case fatality rate of 32% for neonatal meningitis, which is not within the range specified in the statement.	"{""explanation"": ""The study provides a case fatality rate of 32% for neonatal meningitis, which is not within the range specified in the statement."", ""reference"": ""PMID:34343128"", ""snippet"": ""The crude CFR of neonatal meningitis was 32%."", ""supports"": ""NO_EVIDENCE""}"
1165	926	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	3	evidence	0	PMID:36190396	NO_EVIDENCE		The observed mortality was 33% (38/114 patients).	This study provides data on treated cases of bacterial meningitis, not untreated cases.	"{""explanation"": ""This study provides data on treated cases of bacterial meningitis, not untreated cases."", ""reference"": ""PMID:36190396"", ""snippet"": ""The observed mortality was 33% (38/114 patients)."", ""supports"": ""NO_EVIDENCE""}"
1166	926	39	Bacterial meningitis	Bacterial_meningitis.yaml	epidemiology	3	evidence	1	PMID:24568594	NO_EVIDENCE		Bacterial meningitis is a serious disease with a mortality rate of 15-20% in adults.	This study provides data on treated cases of bacterial meningitis, not untreated cases.	"{""explanation"": ""This study provides data on treated cases of bacterial meningitis, not untreated cases."", ""reference"": ""PMID:24568594"", ""snippet"": ""Bacterial meningitis is a serious disease with a mortality rate of 15-20% in adults."", ""supports"": ""NO_EVIDENCE""}"
