assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
159	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	0	PAPASH syndrome	"Autoinflammatory syndrome combining acne with pyoderma gangrenosum, hidradenitis suppurativa, and inflammatory arthritis.
"																																																								"{""description"": ""Autoinflammatory syndrome combining acne with pyoderma gangrenosum, hidradenitis suppurativa, and inflammatory arthritis.\n"", ""name"": ""PAPASH syndrome""}"	"{""distinguishing_features"": [""Syndromic triad with pyoderma gangrenosum and hidradenitis suppurativa alongside acne."", ""Systemic inflammatory arthritis or other autoinflammatory features.""]}"	"{""description"": ""Autoinflammatory syndrome combining acne with pyoderma gangrenosum, hidradenitis suppurativa, and inflammatory arthritis.\n"", ""disease_term"": {""preferred_term"": ""PAPASH syndrome"", ""term"": {""id"": ""MONDO:0958343"", ""label"": ""PAPASH syndrome""}}, ""distinguishing_features"": [""Syndromic triad with pyoderma gangrenosum and hidradenitis suppurativa alongside acne."", ""Systemic inflammatory arthritis or other autoinflammatory features.""], ""evidence"": [{""explanation"": ""This case report defines PAPASH syndrome as a syndromic condition including acne and related inflammatory diseases."", ""reference"": ""PMID:41499625"", ""snippet"": ""PAPASH spectrum syndrome is a rare autoinflammatory condition encompassing psoriatic arthritis, pyoderma gangrenosum, acne, and hidradenitis suppurativa."", ""supports"": ""SUPPORT""}], ""name"": ""PAPASH syndrome""}"
160	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	1	Rosacea	"Chronic inflammatory facial dermatosis with papules and pustules but no comedones. Central facial erythema, flushing, and telangiectasias can mimic inflammatory acne on the face.
"																																																								"{""description"": ""Chronic inflammatory facial dermatosis with papules and pustules but no comedones. Central facial erythema, flushing, and telangiectasias can mimic inflammatory acne on the face.\n"", ""name"": ""Rosacea""}"	"{""distinguishing_features"": [""Absence of comedones with prominent centrofacial erythema and telangiectasias."", ""Burning or stinging with triggers such as heat, alcohol, or spicy foods rather than androgen-driven distribution.""]}"	"{""description"": ""Chronic inflammatory facial dermatosis with papules and pustules but no comedones. Central facial erythema, flushing, and telangiectasias can mimic inflammatory acne on the face.\n"", ""disease_term"": {""preferred_term"": ""rosacea"", ""term"": {""id"": ""MONDO:0006604"", ""label"": ""rosacea""}}, ""distinguishing_features"": [""Absence of comedones with prominent centrofacial erythema and telangiectasias."", ""Burning or stinging with triggers such as heat, alcohol, or spicy foods rather than androgen-driven distribution.""], ""evidence"": [{""explanation"": ""The abstract lists rosacea alongside acne as a facial pustular eruption, underscoring the need for clinical differentiation."", ""reference"": ""PMID:12113648"", ""snippet"": ""Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis."", ""supports"": ""SUPPORT""}], ""name"": ""Rosacea""}"
161	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	2	Bacterial folliculitis	"Infection or inflammation of hair follicles producing papules and pustules on hair-bearing skin, often the trunk or extremities, that can resemble acne lesions but lacks comedones and is frequently pruritic.
"																																																								"{""description"": ""Infection or inflammation of hair follicles producing papules and pustules on hair-bearing skin, often the trunk or extremities, that can resemble acne lesions but lacks comedones and is frequently pruritic.\n"", ""name"": ""Bacterial folliculitis""}"	"{""distinguishing_features"": [""Lesions centered on hair follicles without open or closed comedones; often pruritic and may follow shaving or occlusion."", ""Distribution favors trunk, buttocks, and extremities rather than the typical facial and truncal comedones of acne.""]}"	"{""description"": ""Infection or inflammation of hair follicles producing papules and pustules on hair-bearing skin, often the trunk or extremities, that can resemble acne lesions but lacks comedones and is frequently pruritic.\n"", ""disease_term"": {""preferred_term"": ""folliculitis"", ""term"": {""id"": ""MONDO:0006552"", ""label"": ""folliculitis""}}, ""distinguishing_features"": [""Lesions centered on hair follicles without open or closed comedones; often pruritic and may follow shaving or occlusion."", ""Distribution favors trunk, buttocks, and extremities rather than the typical facial and truncal comedones of acne.""], ""evidence"": [{""explanation"": ""The abstract notes folliculitis presents with pustular eruptions on the trunk or extremities, highlighting its overlap with acneiform lesions."", ""reference"": ""PMID:12113648"", ""snippet"": ""Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis."", ""supports"": ""SUPPORT""}], ""name"": ""Bacterial folliculitis""}"
362	14	Ainhum	Ainhum.yaml	differential_diagnoses	0	Pseudo-ainhum	Pseudo-ainhum presents with annular constriction of digits secondary to identifiable hereditary or nonhereditary conditions.																																																								"{""description"": ""Pseudo-ainhum presents with annular constriction of digits secondary to identifiable hereditary or nonhereditary conditions."", ""name"": ""Pseudo-ainhum""}"	"{""distinguishing_features"": [""Secondary to an identifiable precipitating factor or underlying disease rather than idiopathic.""]}"	"{""description"": ""Pseudo-ainhum presents with annular constriction of digits secondary to identifiable hereditary or nonhereditary conditions."", ""distinguishing_features"": [""Secondary to an identifiable precipitating factor or underlying disease rather than idiopathic.""], ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report explicitly contrasts true ainhum with pseudo-ainhum due to secondary causes."", ""reference"": ""PMID:27190888"", ""snippet"": ""It is to be differentiated from Pseudo-ainhum that occurs secondary to some hereditary and nonhereditary diseases that lead to annular constriction of digits."", ""supports"": ""SUPPORT""}, {""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report notes pseudo-ainhum has precipitating factors and should be differentiated."", ""reference"": ""PMID:27011582"", ""snippet"": ""It needs to be differentiated from pseudo ainhum, which may have a precipitating factor, and careful history may reveal a preventable cause."", ""supports"": ""SUPPORT""}, {""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Review case report describes pseudo-ainhum as secondary to hereditary or nonhereditary diseases."", ""reference"": ""PMID:25657437"", ""snippet"": ""Pseudoainhum is a similar condition that occurs as a secondary event resulting from certain hereditary and nonhereditary diseases that lead to annular constriction of digits."", ""supports"": ""SUPPORT""}], ""name"": ""Pseudo-ainhum""}"
363	14	Ainhum	Ainhum.yaml	differential_diagnoses	1	Vohwinkel syndrome	Hereditary keratoderma with ainhumoid constriction bands that can mimic true ainhum.																																																								"{""description"": ""Hereditary keratoderma with ainhumoid constriction bands that can mimic true ainhum."", ""name"": ""Vohwinkel syndrome""}"	{}	"{""description"": ""Hereditary keratoderma with ainhumoid constriction bands that can mimic true ainhum."", ""disease_term"": {""preferred_term"": ""Vohwinkel syndrome"", ""term"": {""id"": ""MONDO:0007422"", ""label"": ""keratoderma hereditarium mutilans""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case series notes ainhumoid keratoderma occurs in Vohwinkel syndrome, supporting it as a differential."", ""reference"": ""PMID:25624138"", ""snippet"": ""ainhumoid palmoplantar keratoderma, which is of genetic origin and occurs for instance in Vohwinkel syndrome."", ""supports"": ""SUPPORT""}], ""name"": ""Vohwinkel syndrome""}"
364	14	Ainhum	Ainhum.yaml	differential_diagnoses	2	Olmsted syndrome	Mutilating palmoplantar keratoderma with ainhum and digital autoamputation.																																																								"{""description"": ""Mutilating palmoplantar keratoderma with ainhum and digital autoamputation."", ""name"": ""Olmsted syndrome""}"	{}	"{""description"": ""Mutilating palmoplantar keratoderma with ainhum and digital autoamputation."", ""disease_term"": {""preferred_term"": ""Olmsted syndrome"", ""term"": {""id"": ""MONDO:0031421"", ""label"": ""Olmsted syndrome""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Olmsted syndrome includes ainhum and digital amputation, warranting differential consideration."", ""reference"": ""PMID:17344790"", ""snippet"": ""Olmsted syndrome is a rare disorder characterized by symmetrical sharply marginated mutilating keratoderma of palms & soles & hyperkeratotic plaques around the body orifices, onychodystrophy, ainhum & amputation of digital phalanges"", ""supports"": ""SUPPORT""}], ""name"": ""Olmsted syndrome""}"
365	14	Ainhum	Ainhum.yaml	differential_diagnoses	3	Critical limb ischemia	Critical limb ischemia can cause spontaneous sub-amputation and may mimic advanced ainhum.																																																								"{""description"": ""Critical limb ischemia can cause spontaneous sub-amputation and may mimic advanced ainhum."", ""name"": ""Critical limb ischemia""}"	{}	"{""description"": ""Critical limb ischemia can cause spontaneous sub-amputation and may mimic advanced ainhum."", ""disease_term"": {""preferred_term"": ""limb ischemia"", ""term"": {""id"": ""MONDO:0000491"", ""label"": ""limb ischemia""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report documents spontaneous sub-amputation due to critical limb ischemia, a clinical mimic."", ""reference"": ""PMID:41017837"", ""snippet"": ""Spontaneous sub-amputation is a rare manifestation of critical limb ischemia (CLI)"", ""supports"": ""SUPPORT""}], ""name"": ""Critical limb ischemia""}"
377	15	Akinetopsia	Akinetopsia.yaml	differential_diagnoses	0	Parkinson's disease	Parkinson's disease can present with visual illusions including akinetopsia, and should be considered when evaluating motion blindness.																																																								"{""description"": ""Parkinson's disease can present with visual illusions including akinetopsia, and should be considered when evaluating motion blindness."", ""name"": ""Parkinson's disease""}"	{}	"{""description"": ""Parkinson's disease can present with visual illusions including akinetopsia, and should be considered when evaluating motion blindness."", ""disease_term"": {""preferred_term"": ""Parkinson disease"", ""term"": {""id"": ""MONDO:0005180"", ""label"": ""Parkinson disease""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This PD survey reports akinetopsia among visual illusion types, supporting PD as a differential context."", ""reference"": ""PMID:34617361"", ""snippet"": ""Other observed illusions included textural illusions, macropsia, micropsia, teleopsia, pelopsia, kinetopsia, akinetopsia, Zeitraffer/Zeitlupen phenomena, tilt illusion, upside-down illusion, and palinopsia."", ""supports"": ""SUPPORT""}], ""name"": ""Parkinson's disease""}"
378	15	Akinetopsia	Akinetopsia.yaml	differential_diagnoses	1	Posterior cortical atrophy	Posterior cortical atrophy (visual-variant Alzheimer's disease) can present with higher visual processing deficits including akinetopsia.																																																								"{""description"": ""Posterior cortical atrophy (visual-variant Alzheimer's disease) can present with higher visual processing deficits including akinetopsia."", ""name"": ""Posterior cortical atrophy""}"	{}	"{""description"": ""Posterior cortical atrophy (visual-variant Alzheimer's disease) can present with higher visual processing deficits including akinetopsia."", ""disease_term"": {""preferred_term"": ""posterior cortical atrophy"", ""term"": {""id"": ""MONDO:0018899"", ""label"": ""posterior cortical atrophy""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This case report links akinetopsia to posterior cortical atrophy as part of the clinical presentation."", ""reference"": ""PMID:38357623"", ""snippet"": ""She also presented with multiple previously unrecognised symptoms indicative of higher visual processing dysfunction, such as alexia without agraphia, ocular motor apraxia, optic ataxia, prosopagnosia, akinetopsia and topographagnosia, so further assessment to investigate for PCA was carried out."", ""supports"": ""SUPPORT""}], ""name"": ""Posterior cortical atrophy""}"
379	15	Akinetopsia	Akinetopsia.yaml	differential_diagnoses	2	Occipital or occipito-parietal infarction (stroke)	Occipital or occipito-parietal infarction can present with visual disorders including akinetopsia and should be considered in the differential.																																																								"{""description"": ""Occipital or occipito-parietal infarction can present with visual disorders including akinetopsia and should be considered in the differential."", ""name"": ""Occipital or occipito-parietal infarction (stroke)""}"	{}	"{""description"": ""Occipital or occipito-parietal infarction can present with visual disorders including akinetopsia and should be considered in the differential."", ""disease_term"": {""preferred_term"": ""stroke disorder"", ""term"": {""id"": ""MONDO:0005098"", ""label"": ""stroke disorder""}}, ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This infarction cohort reports akinetopsia among visual disorders after occipital/occipito-parietal infarction."", ""reference"": ""PMID:23206528"", ""snippet"": ""Visual disorders, such as achromatopsia, akinetopsia or prosopagnosia, were rarely reported by the patients."", ""supports"": ""SUPPORT""}], ""name"": ""Occipital or occipito-parietal infarction (stroke)""}"
