evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
155	159	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	0	evidence	0	PMID:41499625	SUPPORT		PAPASH spectrum syndrome is a rare autoinflammatory condition encompassing psoriatic arthritis, pyoderma gangrenosum, acne, and hidradenitis suppurativa.	This case report defines PAPASH syndrome as a syndromic condition including acne and related inflammatory diseases.	"{""explanation"": ""This case report defines PAPASH syndrome as a syndromic condition including acne and related inflammatory diseases."", ""reference"": ""PMID:41499625"", ""snippet"": ""PAPASH spectrum syndrome is a rare autoinflammatory condition encompassing psoriatic arthritis, pyoderma gangrenosum, acne, and hidradenitis suppurativa."", ""supports"": ""SUPPORT""}"
156	160	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	1	evidence	0	PMID:12113648	SUPPORT		Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis.	The abstract lists rosacea alongside acne as a facial pustular eruption, underscoring the need for clinical differentiation.	"{""explanation"": ""The abstract lists rosacea alongside acne as a facial pustular eruption, underscoring the need for clinical differentiation."", ""reference"": ""PMID:12113648"", ""snippet"": ""Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis."", ""supports"": ""SUPPORT""}"
157	161	8	Acne Vulgaris	Acne_Vulgaris.yaml	differential_diagnoses	2	evidence	0	PMID:12113648	SUPPORT		Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis.	The abstract notes folliculitis presents with pustular eruptions on the trunk or extremities, highlighting its overlap with acneiform lesions.	"{""explanation"": ""The abstract notes folliculitis presents with pustular eruptions on the trunk or extremities, highlighting its overlap with acneiform lesions."", ""reference"": ""PMID:12113648"", ""snippet"": ""Localized pustular eruptions are seen on the hands and feet in adults with pustulosis palmaris et plantaris and acrodermatitis continua (both of which may be variants of psoriasis); on the face in patients with acne vulgaris, rosacea, and perioral dermatitis; and on the trunk and/or extremities in patients with folliculitis."", ""supports"": ""SUPPORT""}"
413	362	14	Ainhum	Ainhum.yaml	differential_diagnoses	0	evidence	0	PMID:27190888	SUPPORT	HUMAN_CLINICAL	It is to be differentiated from Pseudo-ainhum that occurs secondary to some hereditary and nonhereditary diseases that lead to annular constriction of digits.	Case report explicitly contrasts true ainhum with pseudo-ainhum due to secondary causes.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report explicitly contrasts true ainhum with pseudo-ainhum due to secondary causes."", ""reference"": ""PMID:27190888"", ""snippet"": ""It is to be differentiated from Pseudo-ainhum that occurs secondary to some hereditary and nonhereditary diseases that lead to annular constriction of digits."", ""supports"": ""SUPPORT""}"
414	362	14	Ainhum	Ainhum.yaml	differential_diagnoses	0	evidence	1	PMID:27011582	SUPPORT	HUMAN_CLINICAL	It needs to be differentiated from pseudo ainhum, which may have a precipitating factor, and careful history may reveal a preventable cause.	Case report notes pseudo-ainhum has precipitating factors and should be differentiated.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report notes pseudo-ainhum has precipitating factors and should be differentiated."", ""reference"": ""PMID:27011582"", ""snippet"": ""It needs to be differentiated from pseudo ainhum, which may have a precipitating factor, and careful history may reveal a preventable cause."", ""supports"": ""SUPPORT""}"
415	362	14	Ainhum	Ainhum.yaml	differential_diagnoses	0	evidence	2	PMID:25657437	SUPPORT	HUMAN_CLINICAL	Pseudoainhum is a similar condition that occurs as a secondary event resulting from certain hereditary and nonhereditary diseases that lead to annular constriction of digits.	Review case report describes pseudo-ainhum as secondary to hereditary or nonhereditary diseases.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Review case report describes pseudo-ainhum as secondary to hereditary or nonhereditary diseases."", ""reference"": ""PMID:25657437"", ""snippet"": ""Pseudoainhum is a similar condition that occurs as a secondary event resulting from certain hereditary and nonhereditary diseases that lead to annular constriction of digits."", ""supports"": ""SUPPORT""}"
416	363	14	Ainhum	Ainhum.yaml	differential_diagnoses	1	evidence	0	PMID:25624138	SUPPORT	HUMAN_CLINICAL	ainhumoid palmoplantar keratoderma, which is of genetic origin and occurs for instance in Vohwinkel syndrome.	Case series notes ainhumoid keratoderma occurs in Vohwinkel syndrome, supporting it as a differential.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case series notes ainhumoid keratoderma occurs in Vohwinkel syndrome, supporting it as a differential."", ""reference"": ""PMID:25624138"", ""snippet"": ""ainhumoid palmoplantar keratoderma, which is of genetic origin and occurs for instance in Vohwinkel syndrome."", ""supports"": ""SUPPORT""}"
417	364	14	Ainhum	Ainhum.yaml	differential_diagnoses	2	evidence	0	PMID:17344790	SUPPORT	HUMAN_CLINICAL	Olmsted syndrome is a rare disorder characterized by symmetrical sharply marginated mutilating keratoderma of palms & soles & hyperkeratotic plaques around the body orifices, onychodystrophy, ainhum & amputation of digital phalanges	Olmsted syndrome includes ainhum and digital amputation, warranting differential consideration.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Olmsted syndrome includes ainhum and digital amputation, warranting differential consideration."", ""reference"": ""PMID:17344790"", ""snippet"": ""Olmsted syndrome is a rare disorder characterized by symmetrical sharply marginated mutilating keratoderma of palms & soles & hyperkeratotic plaques around the body orifices, onychodystrophy, ainhum & amputation of digital phalanges"", ""supports"": ""SUPPORT""}"
418	365	14	Ainhum	Ainhum.yaml	differential_diagnoses	3	evidence	0	PMID:41017837	SUPPORT	HUMAN_CLINICAL	Spontaneous sub-amputation is a rare manifestation of critical limb ischemia (CLI)	Case report documents spontaneous sub-amputation due to critical limb ischemia, a clinical mimic.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Case report documents spontaneous sub-amputation due to critical limb ischemia, a clinical mimic."", ""reference"": ""PMID:41017837"", ""snippet"": ""Spontaneous sub-amputation is a rare manifestation of critical limb ischemia (CLI)"", ""supports"": ""SUPPORT""}"
435	377	15	Akinetopsia	Akinetopsia.yaml	differential_diagnoses	0	evidence	0	PMID:34617361	SUPPORT	HUMAN_CLINICAL	Other observed illusions included textural illusions, macropsia, micropsia, teleopsia, pelopsia, kinetopsia, akinetopsia, Zeitraffer/Zeitlupen phenomena, tilt illusion, upside-down illusion, and palinopsia.	This PD survey reports akinetopsia among visual illusion types, supporting PD as a differential context.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This PD survey reports akinetopsia among visual illusion types, supporting PD as a differential context."", ""reference"": ""PMID:34617361"", ""snippet"": ""Other observed illusions included textural illusions, macropsia, micropsia, teleopsia, pelopsia, kinetopsia, akinetopsia, Zeitraffer/Zeitlupen phenomena, tilt illusion, upside-down illusion, and palinopsia."", ""supports"": ""SUPPORT""}"
436	378	15	Akinetopsia	Akinetopsia.yaml	differential_diagnoses	1	evidence	0	PMID:38357623	SUPPORT	HUMAN_CLINICAL	She also presented with multiple previously unrecognised symptoms indicative of higher visual processing dysfunction, such as alexia without agraphia, ocular motor apraxia, optic ataxia, prosopagnosia, akinetopsia and topographagnosia, so further assessment to investigate for PCA was carried out.	This case report links akinetopsia to posterior cortical atrophy as part of the clinical presentation.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This case report links akinetopsia to posterior cortical atrophy as part of the clinical presentation."", ""reference"": ""PMID:38357623"", ""snippet"": ""She also presented with multiple previously unrecognised symptoms indicative of higher visual processing dysfunction, such as alexia without agraphia, ocular motor apraxia, optic ataxia, prosopagnosia, akinetopsia and topographagnosia, so further assessment to investigate for PCA was carried out."", ""supports"": ""SUPPORT""}"
