assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
24	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	has_subtypes	0	EML4-ALK NSCLC	EML4-ALK fusion is the most common ALK rearrangement in NSCLC (~90%), resulting from an inversion on chromosome 2p. Multiple EML4-ALK variants exist (V1, V2, V3a/b) differing in the EML4 breakpoint. V3 may have different resistance patterns.																																																								"{""description"": ""EML4-ALK fusion is the most common ALK rearrangement in NSCLC (~90%), resulting from an inversion on chromosome 2p. Multiple EML4-ALK variants exist (V1, V2, V3a/b) differing in the EML4 breakpoint. V3 may have different resistance patterns."", ""name"": ""EML4-ALK NSCLC""}"	{}	"{""description"": ""EML4-ALK fusion is the most common ALK rearrangement in NSCLC (~90%), resulting from an inversion on chromosome 2p. Multiple EML4-ALK variants exist (V1, V2, V3a/b) differing in the EML4 breakpoint. V3 may have different resistance patterns."", ""name"": ""EML4-ALK NSCLC""}"
25	2	ALK-Rearranged Non-Small Cell Lung Cancer	ALK_Rearranged_NSCLC.yaml	has_subtypes	1	Non-EML4 ALK Fusion NSCLC	Rare ALK fusions with partners other than EML4, including KIF5B-ALK, TFG-ALK, and KLC1-ALK. Generally respond similarly to ALK TKIs.																																																								"{""description"": ""Rare ALK fusions with partners other than EML4, including KIF5B-ALK, TFG-ALK, and KLC1-ALK. Generally respond similarly to ALK TKIs."", ""name"": ""Non-EML4 ALK Fusion NSCLC""}"	{}	"{""description"": ""Rare ALK fusions with partners other than EML4, including KIF5B-ALK, TFG-ALK, and KLC1-ALK. Generally respond similarly to ALK TKIs."", ""name"": ""Non-EML4 ALK Fusion NSCLC""}"
71	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	has_subtypes	0	ATTRm (hereditary)	Caused by mutations in the TTR gene, leading to misfolded transthyretin proteins and amyloid deposits in various tissues.																																																								"{""description"": ""Caused by mutations in the TTR gene, leading to misfolded transthyretin proteins and amyloid deposits in various tissues."", ""name"": ""ATTRm (hereditary)""}"	{}	"{""description"": ""Caused by mutations in the TTR gene, leading to misfolded transthyretin proteins and amyloid deposits in various tissues."", ""evidence"": [{""explanation"": ""The literature clearly states that mutations in the TTR gene lead to the misfolding of transthyretin proteins, which then aggregate into amyloid fibrils, supporting the statement."", ""reference"": ""PMID:25604431"", ""snippet"": ""Transthyretin (ATTR) amyloidosis is a life-threatening, gain-of-toxic-function disease characterised by extracellular deposition of amyloid fibrils composed of transthyretin (TTR). TTR protein destabilised by TTR gene mutation is prone to dissociate from its native tetramer to monomer, and to then misfold and aggregate into amyloid fibrils, resulting in autosomal dominant hereditary amyloidosis."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature confirms that hereditary cardiac amyloidosis results from the misfolding and accumulation of transthyretin due to mutations in the TTR gene."", ""reference"": ""PMID:34518987"", ""snippet"": ""Heritable cardiac amyloidosis (CA) ... results from the accumulation of the misfolded protein transthyretin within the myocardium, resulting in amyloid transthyretin-associated cardiomyopathy (ATTR-CM)."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature supports that hereditary ATTRm amyloidosis is caused by mutations in the TTR gene, which leads to the disease."", ""reference"": ""PMID:30486687"", ""snippet"": ""Hereditary transthyretin (ATTRm) amyloidosis, formerly known as familial amyloid polyneuropathy, is a major type of hereditary systemic amyloidosis, in which the disease is caused by mutant transthyretin (TTR)."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature confirms that familial amyloid polyneuropathies, a form of hereditary ATTR amyloidosis, are caused by mutated TTR leading to amyloid deposits."", ""reference"": ""PMID:22094129"", ""snippet"": ""Familial amyloid polyneuropathies (FAPs) are a group of life-threatening multisystem disorders transmitted as an autosomal dominant trait. Nerve lesions are induced by deposits of amyloid fibrils, most commonly due to mutated transthyretin (TTR)."", ""supports"": ""SUPPORT""}], ""name"": ""ATTRm (hereditary)""}"
72	4	ATTR_Amyloidosis	ATTR_Amyloidosis.yaml	has_subtypes	1	ATTRwt (wild-type/senile)	Occurs without mutations in the TTR gene, commonly affecting older individuals, with amyloid deposits primarily in the heart.																																																								"{""description"": ""Occurs without mutations in the TTR gene, commonly affecting older individuals, with amyloid deposits primarily in the heart."", ""name"": ""ATTRwt (wild-type/senile)""}"	{}	"{""description"": ""Occurs without mutations in the TTR gene, commonly affecting older individuals, with amyloid deposits primarily in the heart."", ""evidence"": [{""explanation"": ""The study confirms that ATTR-wt occurs without mutations in the TTR gene and primarily affects the heart in older individuals."", ""reference"": ""PMID:31731233"", ""snippet"": ""Wild-type ATTR amyloidosis (ATTR-wt) is characterized by the accumulation of amyloid in the heart, leading to fatal heart failure and arrhythmia."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature supports that ATTRwt occurs without mutations in the TTR gene and primarily affects the heart, commonly in older individuals."", ""reference"": ""PMID:26048914"", ""snippet"": ""The non-hereditary form (ATTRwt) is caused by native or wild-type TTR and was previously referred to as senile systemic amyloidosis. ... The predominant effect of ATTRwt amyloidosis is on the heart"", ""supports"": ""SUPPORT""}, {""explanation"": ""The study confirms that ATTRwt affects older individuals and involves amyloid deposits in the heart."", ""reference"": ""PMID:34390072"", ""snippet"": ""Cardiac ATTR deposition occurred after age 75 years and increased in an age-dependent manner."", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature supports that ATTRwt occurs without TTR gene mutations and is age-related, affecting the heart."", ""reference"": ""PMID:32441155"", ""snippet"": ""Tissue accumulation of misfolded transthyretin (TTR) may occur because of TTR gene mutations (variant amyloid TTR amyloidosis, ATTRv), or as an age-related phenomenon (wild-type ATTR, ATTRwt)."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study supports that ATTRwt commonly affects older individuals and involves the heart."", ""reference"": ""PMID:28329248"", ""snippet"": ""Wild-type transthyretin amyloidosis (ATTRwt) is mostly considered a disease predominantly of elderly male, characterized by concentric LV hypertrophy, preserved LVEF, and low QRS voltages."", ""supports"": ""SUPPORT""}], ""name"": ""ATTRwt (wild-type/senile)""}"
216	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	has_subtypes	0	AIDS-defining conditions	Presence of specific opportunistic infections or cancers signaling progression to AIDS.																																																								"{""description"": ""Presence of specific opportunistic infections or cancers signaling progression to AIDS."", ""name"": ""AIDS-defining conditions""}"	{}	"{""description"": ""Presence of specific opportunistic infections or cancers signaling progression to AIDS."", ""evidence"": [{""explanation"": ""The reference explicitly mentions that opportunistic infections and certain cancers (neoplasms) are part of the spectrum of AIDS, fitting the definition of AIDS-defining conditions provided in the statement."", ""reference"": ""PMID:3608570"", ""snippet"": ""Aside from opportunistic infections, several neoplasms have been identified as part of the spectrum of acquired immunodeficiency syndrome (AIDS) as defined by the Centers for Disease Control."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference discusses specific opportunistic infections and cancers as initial AIDS-defining illnesses (ADIs), supporting the assertion that these conditions signal progression to AIDS."", ""reference"": ""PMID:18366449"", ""snippet"": ""The three most frequent initial ADIs were Pneumocystis carinii (jirovecii) pneumonia (PCP) (15.6%), oesophageal candidiasis (14.3%) and Kaposi's sarcoma (13.9%) in the pre-cART period."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference highlights the role of opportunistic infections in patients with HIV/AIDS, which supports the statement about specific opportunistic infections being AIDS-defining conditions."", ""reference"": ""PMID:19584497"", ""snippet"": ""Opportunistic parasitic infection can cause severe morbidity and mortality."", ""supports"": ""SUPPORT""}], ""name"": ""AIDS-defining conditions""}"
284	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	has_subtypes	0	Acute ATLL	Most aggressive form with leukemic presentation, hypercalcemia, organ infiltration, and opportunistic infections. Median survival is 6-10 months despite treatment. Characterized by high tumor burden and poor response to chemotherapy.																																																								"{""description"": ""Most aggressive form with leukemic presentation, hypercalcemia, organ infiltration, and opportunistic infections. Median survival is 6-10 months despite treatment. Characterized by high tumor burden and poor response to chemotherapy."", ""name"": ""Acute ATLL""}"	{}	"{""description"": ""Most aggressive form with leukemic presentation, hypercalcemia, organ infiltration, and opportunistic infections. Median survival is 6-10 months despite treatment. Characterized by high tumor burden and poor response to chemotherapy."", ""evidence"": [{""explanation"": ""Shimoyama classification study confirms acute ATLL has median survival of 6.2 months, supporting the poor prognosis described."", ""reference"": ""PMID:1751370"", ""snippet"": ""MST was 6.2 months for acute type"", ""supports"": ""SUPPORT""}], ""name"": ""Acute ATLL""}"
285	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	has_subtypes	1	Lymphoma Type ATLL	Presents with lymphadenopathy without significant blood involvement. May have better prognosis than acute form if responsive to chemotherapy. Less frequently associated with hypercalcemia.																																																								"{""description"": ""Presents with lymphadenopathy without significant blood involvement. May have better prognosis than acute form if responsive to chemotherapy. Less frequently associated with hypercalcemia."", ""name"": ""Lymphoma Type ATLL""}"	{}	"{""description"": ""Presents with lymphadenopathy without significant blood involvement. May have better prognosis than acute form if responsive to chemotherapy. Less frequently associated with hypercalcemia."", ""evidence"": [{""explanation"": ""Shimoyama classification defines lymphoma type by lymphadenopathy without significant blood involvement."", ""reference"": ""PMID:1751370"", ""snippet"": ""Lymphoma type, no lymphocytosis, 1% or less abnormal T-lymphocytes, and histologically-proven lymphadenopathy with or without extranodal lesions."", ""supports"": ""SUPPORT""}], ""name"": ""Lymphoma Type ATLL""}"
286	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	has_subtypes	2	Chronic ATLL	Indolent presentation with mild lymphocytosis and skin involvement. May remain stable for years before transforming to acute type. Better prognosis with median survival of several years.																																																								"{""description"": ""Indolent presentation with mild lymphocytosis and skin involvement. May remain stable for years before transforming to acute type. Better prognosis with median survival of several years."", ""name"": ""Chronic ATLL""}"	{}	"{""description"": ""Indolent presentation with mild lymphocytosis and skin involvement. May remain stable for years before transforming to acute type. Better prognosis with median survival of several years."", ""evidence"": [{""explanation"": ""Shimoyama study shows chronic type has median survival of 24.3 months, supporting the better prognosis described."", ""reference"": ""PMID:1751370"", ""snippet"": ""24.3 months for chronic type"", ""supports"": ""SUPPORT""}], ""name"": ""Chronic ATLL""}"
287	11	Adult T-Cell Leukemia/Lymphoma	Adult_T_Cell_Leukemia_Lymphoma.yaml	has_subtypes	3	Smoldering ATLL	Most indolent form with minimal lymphocytosis (<5% abnormal cells) and often limited to skin lesions. May not require immediate treatment. Requires monitoring for transformation to aggressive disease.																																																								"{""description"": ""Most indolent form with minimal lymphocytosis (<5% abnormal cells) and often limited to skin lesions. May not require immediate treatment. Requires monitoring for transformation to aggressive disease."", ""name"": ""Smoldering ATLL""}"	{}	"{""description"": ""Most indolent form with minimal lymphocytosis (<5% abnormal cells) and often limited to skin lesions. May not require immediate treatment. Requires monitoring for transformation to aggressive disease."", ""evidence"": [{""explanation"": ""Shimoyama classification defines smoldering type by low abnormal cell counts and absence of hypercalcemia."", ""reference"": ""PMID:1751370"", ""snippet"": ""Smouldering type, 5% or more abnormal lymphocytes of T-cell nature in PB, normal lymphocyte level (less than 4 x 10(9)/l), no hypercalcaemia"", ""supports"": ""SUPPORT""}], ""name"": ""Smoldering ATLL""}"
344	13	Age-Related Macular Degeneration	Age_Related_Macular_Degeneration.yaml	has_subtypes	0	Dry AMD (Atrophic)	Gradual degeneration with drusen and geographic atrophy, 85-90% of cases.																																																								"{""description"": ""Gradual degeneration with drusen and geographic atrophy, 85-90% of cases."", ""name"": ""Dry AMD (Atrophic)""}"	{}	"{""description"": ""Gradual degeneration with drusen and geographic atrophy, 85-90% of cases."", ""name"": ""Dry AMD (Atrophic)""}"
