evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
463	401	16	Alcoholic Liver Disease	Alcoholic_Liver_Disease.yaml	datasets	0	evidence	0	PMID:39349248	SUPPORT		We utilized single-cell RNA sequencing to analyze liver samples from healthy subjects and patients with MASLD and ALD.	The abstract describes single-cell RNA sequencing of liver samples including ALD patients.	"{""explanation"": ""The abstract describes single-cell RNA sequencing of liver samples including ALD patients."", ""reference"": ""PMID:39349248"", ""snippet"": ""We utilized single-cell RNA sequencing to analyze liver samples from healthy subjects and patients with MASLD and ALD."", ""supports"": ""SUPPORT""}"
634	513	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	datasets	0	evidence	0	PMID:33085325	SUPPORT		ALS is a neurodegenerative disorder leading to weakness of the bulbar, thoracic, limb, and abdominal muscles with sparing of sensory function.	Clinical overview notes degeneration across spinal motor systems; spinal cord baseline controls contextualize transcriptomic changes in ALS.	"{""explanation"": ""Clinical overview notes degeneration across spinal motor systems; spinal cord baseline controls contextualize transcriptomic changes in ALS."", ""reference"": ""PMID:33085325"", ""snippet"": ""ALS is a neurodegenerative disorder leading to weakness of the bulbar, thoracic, limb, and abdominal muscles with sparing of sensory function."", ""supports"": ""SUPPORT""}"
635	514	22	Amyotrophic Lateral Sclerosis	Amyotrophic_Lateral_Sclerosis.yaml	datasets	1	evidence	0	PMID:33085325	SUPPORT		ALS is a neurodegenerative disorder leading to weakness of the bulbar, thoracic, limb, and abdominal muscles with sparing of sensory function.	Muscle weakness and atrophy are primary clinical consequences in ALS; healthy muscle RNA-seq provides comparative background for ALS muscle involvement.	"{""explanation"": ""Muscle weakness and atrophy are primary clinical consequences in ALS; healthy muscle RNA-seq provides comparative background for ALS muscle involvement."", ""reference"": ""PMID:33085325"", ""snippet"": ""ALS is a neurodegenerative disorder leading to weakness of the bulbar, thoracic, limb, and abdominal muscles with sparing of sensory function."", ""supports"": ""SUPPORT""}"
1421	1127	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	datasets	0	evidence	0	PMID:32602730	SUPPORT	HUMAN_CLINICAL	Transcriptome analysis of lung samples from CHP (n = 82), IPF (n = 103), and unaffected controls (n = 103) was conducted.	The study reports bulk transcriptome profiling of lung samples from chronic HP, IPF, and controls, matching the dataset description.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The study reports bulk transcriptome profiling of lung samples from chronic HP, IPF, and controls, matching the dataset description."", ""reference"": ""PMID:32602730"", ""snippet"": ""Transcriptome analysis of lung samples from CHP (n = 82), IPF (n = 103), and unaffected controls (n = 103) was conducted."", ""supports"": ""SUPPORT""}"
1422	1128	47	Bird Fancier's Lung	Bird_Fanciers_Lung.yaml	datasets	1	evidence	0	PMID:38924775	SUPPORT	HUMAN_CLINICAL	Single-cell 5' RNA sequencing was conducted on peripheral blood mononuclear cells and BAL cells obtained from 45 patients with FHP, 63 patients with idiopathic pulmonary fibrosis (IPF), 4 patients with nonfibrotic hypersensitivity pneumonitis, and 36 healthy control subjects in the United States and Mexico.	The abstract documents single-cell sequencing of PBMC and BAL cells from fibrotic HP, IPF, and controls, aligning with the dataset.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""The abstract documents single-cell sequencing of PBMC and BAL cells from fibrotic HP, IPF, and controls, aligning with the dataset."", ""reference"": ""PMID:38924775"", ""snippet"": ""Single-cell 5' RNA sequencing was conducted on peripheral blood mononuclear cells and BAL cells obtained from 45 patients with FHP, 63 patients with idiopathic pulmonary fibrosis (IPF), 4 patients with nonfibrotic hypersensitivity pneumonitis, and 36 healthy control subjects in the United States and Mexico."", ""supports"": ""SUPPORT""}"
4501	4439	188	Long COVID	Long_COVID.yaml	datasets	0	evidence	0	PMID:41205594	SUPPORT		Integrated immune, hormonal, and transcriptomic profiling reveals sex-specific dysregulation in long COVID patients with ME/CFS.	Links the dataset to sex-specific transcriptomic and immune profiling in long COVID with ME/CFS.	"{""explanation"": ""Links the dataset to sex-specific transcriptomic and immune profiling in long COVID with ME/CFS."", ""reference"": ""PMID:41205594"", ""snippet"": ""Integrated immune, hormonal, and transcriptomic profiling reveals sex-specific dysregulation in long COVID patients with ME/CFS."", ""supports"": ""SUPPORT""}"
4655	4581	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	0	evidence	0	PMID:23700391	SUPPORT		566 samples fulfilled RNA quality requirements. Unsupervised consensus hierarchical clustering applied to gene expression data from a discovery subset of 443 CC samples identified six molecular subtypes.	This supports the cohort composition and molecular subtype characterization captured in this dataset entry.	"{""explanation"": ""This supports the cohort composition and molecular subtype characterization captured in this dataset entry."", ""reference"": ""PMID:23700391"", ""snippet"": ""566 samples fulfilled RNA quality requirements. Unsupervised consensus hierarchical clustering applied to gene expression data from a discovery subset of 443 CC samples identified six molecular subtypes."", ""supports"": ""SUPPORT""}"
4656	4582	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	1	evidence	0	PMID:19914252	SUPPORT		This phase 1, exploratory biomarker study used 55 patients with colorectal cancer from Vanderbilt Medical Center (VMC) as the training dataset and 177 patients from the Moffitt Cancer Center as the independent dataset.	This directly supports the Moffitt cohort sample count and study context represented in this dataset entry.	"{""explanation"": ""This directly supports the Moffitt cohort sample count and study context represented in this dataset entry."", ""reference"": ""PMID:19914252"", ""snippet"": ""This phase 1, exploratory biomarker study used 55 patients with colorectal cancer from Vanderbilt Medical Center (VMC) as the training dataset and 177 patients from the Moffitt Cancer Center as the independent dataset."", ""supports"": ""SUPPORT""}"
4657	4583	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	2	evidence	0	PMID:29710228	SUPPORT		Whole-genome transcriptomic analysis using next-generation sequencing was performed in colorectal polyps and carcinomas of patients with LS.	This directly supports transcriptomic sequencing in Lynch syndrome colorectal premalignant/tumor lesions relevant to this GEO cohort.	"{""explanation"": ""This directly supports transcriptomic sequencing in Lynch syndrome colorectal premalignant/tumor lesions relevant to this GEO cohort."", ""reference"": ""PMID:29710228"", ""snippet"": ""Whole-genome transcriptomic analysis using next-generation sequencing was performed in colorectal polyps and carcinomas of patients with LS."", ""supports"": ""SUPPORT""}"
4658	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3	evidence	0	PMID:29791078	SUPPORT		Whole-genome mRNA expression profiles of 41 tumors and immunohistochemical stainings against FGFR3, KRT5, CCNB1, RB1, and CDKN2A (p16) of 37 tumors from patients with Lynch syndrome were generated.	This supports both the cohort scale and molecular profiling design represented in this Lynch-associated urothelial dataset.	"{""explanation"": ""This supports both the cohort scale and molecular profiling design represented in this Lynch-associated urothelial dataset."", ""reference"": ""PMID:29791078"", ""snippet"": ""Whole-genome mRNA expression profiles of 41 tumors and immunohistochemical stainings against FGFR3, KRT5, CCNB1, RB1, and CDKN2A (p16) of 37 tumors from patients with Lynch syndrome were generated."", ""supports"": ""SUPPORT""}"
