evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
267	232	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	0	evidence	0	PMID:1396037	SUPPORT		The virus is transmitted predominantly through genital sexual contact, although orogenital spread has been rarely reported.	The abstract clearly indicates that sexual contact is a predominant means of HIV transmission, which leads to AIDS.	"{""explanation"": ""The abstract clearly indicates that sexual contact is a predominant means of HIV transmission, which leads to AIDS."", ""reference"": ""PMID:1396037"", ""snippet"": ""The virus is transmitted predominantly through genital sexual contact, although orogenital spread has been rarely reported."", ""supports"": ""SUPPORT""}"
268	232	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	0	evidence	1	PMID:2659680	SUPPORT		The probability that any single episode of genital-genital or anogenital sexual intercourse will result in transmission of HIV may be determined by multiple biologic factors of the infectious person, the virus itself, and the exposed susceptible person.	The abstract states that HIV (which leads to AIDS) can be transmitted through genital or anogenital sexual intercourse.	"{""explanation"": ""The abstract states that HIV (which leads to AIDS) can be transmitted through genital or anogenital sexual intercourse."", ""reference"": ""PMID:2659680"", ""snippet"": ""The probability that any single episode of genital-genital or anogenital sexual intercourse will result in transmission of HIV may be determined by multiple biologic factors of the infectious person, the virus itself, and the exposed susceptible person."", ""supports"": ""SUPPORT""}"
269	232	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	0	evidence	2	PMID:3539811	SUPPORT		HIV spreads... by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact.	The review confirms that sexual contact is a primary mode of HIV transmission, leading to AIDS.	"{""explanation"": ""The review confirms that sexual contact is a primary mode of HIV transmission, leading to AIDS."", ""reference"": ""PMID:3539811"", ""snippet"": ""HIV spreads... by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact."", ""supports"": ""SUPPORT""}"
270	232	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	0	evidence	3	PMID:2004869	SUPPORT		The migrant labor system has created a market for prostitution in mining towns and geographic networks of relationships within and between urban and rural communities... appear especially vulnerable to contracting HIV infection since they are involved in multiple sexual encounters with different, changing partners, usually without condom protection.	Sexual contact in the context of multiple sexual partners leads to a higher risk of contracting HIV, which causes AIDS.	"{""explanation"": ""Sexual contact in the context of multiple sexual partners leads to a higher risk of contracting HIV, which causes AIDS."", ""reference"": ""PMID:2004869"", ""snippet"": ""The migrant labor system has created a market for prostitution in mining towns and geographic networks of relationships within and between urban and rural communities... appear especially vulnerable to contracting HIV infection since they are involved in multiple sexual encounters with different, changing partners, usually without condom protection."", ""supports"": ""SUPPORT""}"
271	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	0	PMID:3945272	NO_EVIDENCE			The reference title suggests it is about sharing of needles among users of intravenous drugs, but no abstract is provided.	"{""explanation"": ""The reference title suggests it is about sharing of needles among users of intravenous drugs, but no abstract is provided."", ""reference"": ""PMID:3945272"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}"
272	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	1	PMID:2720234	SUPPORT		As of August 1988, 1,628 cases of AIDS had been reported in Mexico, of which 12% were ascribed to transmission through blood.	This reference provides data supporting blood-borne transmission, primarily through transfusions.	"{""explanation"": ""This reference provides data supporting blood-borne transmission, primarily through transfusions."", ""reference"": ""PMID:2720234"", ""snippet"": ""As of August 1988, 1,628 cases of AIDS had been reported in Mexico, of which 12% were ascribed to transmission through blood."", ""supports"": ""SUPPORT""}"
273	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	2	PMID:3539811	SUPPORT		HIV spreads by vertical transmission and by iatrogenic transmission (transfer of blood or blood-containing products), by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact.	This reference confirms transmission via infected needles and blood products.	"{""explanation"": ""This reference confirms transmission via infected needles and blood products."", ""reference"": ""PMID:3539811"", ""snippet"": ""HIV spreads by vertical transmission and by iatrogenic transmission (transfer of blood or blood-containing products), by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact."", ""supports"": ""SUPPORT""}"
274	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	3	PMID:3650679	SUPPORT		The sharing of needles and syringes by intravenous drug abusers has been recognized as a critical factor in the transmission of the human immunodeficiency virus (HIV).	This reference emphasizes the importance of needle-sharing in HIV transmission.	"{""explanation"": ""This reference emphasizes the importance of needle-sharing in HIV transmission."", ""reference"": ""PMID:3650679"", ""snippet"": ""The sharing of needles and syringes by intravenous drug abusers has been recognized as a critical factor in the transmission of the human immunodeficiency virus (HIV)."", ""supports"": ""SUPPORT""}"
275	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	4	PMID:1283669	SUPPORT		Most of them knew that promiscuity, blood transfusion and sharing injection needles and syringes are the major modes of transmission.	This reference provides survey data indicating knowledge about transmission through blood transfusions and shared needles.	"{""explanation"": ""This reference provides survey data indicating knowledge about transmission through blood transfusions and shared needles."", ""reference"": ""PMID:1283669"", ""snippet"": ""Most of them knew that promiscuity, blood transfusion and sharing injection needles and syringes are the major modes of transmission."", ""supports"": ""SUPPORT""}"
276	233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	evidence	5	PMID:3329446	SUPPORT		In the absence of a vaccine that would prevent AIDS or of medicines that would cure it, the primary strategies of such agencies have focused on reducing the spread of AIDS by promoting cessation of high risk behaviors... promoting the use of new or sterilized syringes and needles among those who will not abstain from drug use.	This reference supports the statement by discussing the promotion of safer needle practices to prevent AIDS transmission.	"{""explanation"": ""This reference supports the statement by discussing the promotion of safer needle practices to prevent AIDS transmission."", ""reference"": ""PMID:3329446"", ""snippet"": ""In the absence of a vaccine that would prevent AIDS or of medicines that would cure it, the primary strategies of such agencies have focused on reducing the spread of AIDS by promoting cessation of high risk behaviors... promoting the use of new or sterilized syringes and needles among those who will not abstain from drug use."", ""supports"": ""SUPPORT""}"
