assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
232	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	0	Sexual Transmission	Spread through sexual contact with an HIV-infected person.																																																								"{""description"": ""Spread through sexual contact with an HIV-infected person."", ""name"": ""Sexual Transmission""}"	{}	"{""description"": ""Spread through sexual contact with an HIV-infected person."", ""evidence"": [{""explanation"": ""The abstract clearly indicates that sexual contact is a predominant means of HIV transmission, which leads to AIDS."", ""reference"": ""PMID:1396037"", ""snippet"": ""The virus is transmitted predominantly through genital sexual contact, although orogenital spread has been rarely reported."", ""supports"": ""SUPPORT""}, {""explanation"": ""The abstract states that HIV (which leads to AIDS) can be transmitted through genital or anogenital sexual intercourse."", ""reference"": ""PMID:2659680"", ""snippet"": ""The probability that any single episode of genital-genital or anogenital sexual intercourse will result in transmission of HIV may be determined by multiple biologic factors of the infectious person, the virus itself, and the exposed susceptible person."", ""supports"": ""SUPPORT""}, {""explanation"": ""The review confirms that sexual contact is a primary mode of HIV transmission, leading to AIDS."", ""reference"": ""PMID:3539811"", ""snippet"": ""HIV spreads... by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact."", ""supports"": ""SUPPORT""}, {""explanation"": ""Sexual contact in the context of multiple sexual partners leads to a higher risk of contracting HIV, which causes AIDS."", ""reference"": ""PMID:2004869"", ""snippet"": ""The migrant labor system has created a market for prostitution in mining towns and geographic networks of relationships within and between urban and rural communities... appear especially vulnerable to contracting HIV infection since they are involved in multiple sexual encounters with different, changing partners, usually without condom protection."", ""supports"": ""SUPPORT""}], ""name"": ""Sexual Transmission""}"
233	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	1	Blood-borne Transmission	Spread through sharing of needles, syringes or other injection equipment and blood transfusions.																																																								"{""description"": ""Spread through sharing of needles, syringes or other injection equipment and blood transfusions."", ""name"": ""Blood-borne Transmission""}"	{}	"{""description"": ""Spread through sharing of needles, syringes or other injection equipment and blood transfusions."", ""evidence"": [{""explanation"": ""The reference title suggests it is about sharing of needles among users of intravenous drugs, but no abstract is provided."", ""reference"": ""PMID:3945272"", ""snippet"": """", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""This reference provides data supporting blood-borne transmission, primarily through transfusions."", ""reference"": ""PMID:2720234"", ""snippet"": ""As of August 1988, 1,628 cases of AIDS had been reported in Mexico, of which 12% were ascribed to transmission through blood."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference confirms transmission via infected needles and blood products."", ""reference"": ""PMID:3539811"", ""snippet"": ""HIV spreads by vertical transmission and by iatrogenic transmission (transfer of blood or blood-containing products), by infected needles among i.v. drug users and, more rarely, among health care workers, but mainly by sexual contact."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference emphasizes the importance of needle-sharing in HIV transmission."", ""reference"": ""PMID:3650679"", ""snippet"": ""The sharing of needles and syringes by intravenous drug abusers has been recognized as a critical factor in the transmission of the human immunodeficiency virus (HIV)."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference provides survey data indicating knowledge about transmission through blood transfusions and shared needles."", ""reference"": ""PMID:1283669"", ""snippet"": ""Most of them knew that promiscuity, blood transfusion and sharing injection needles and syringes are the major modes of transmission."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the statement by discussing the promotion of safer needle practices to prevent AIDS transmission."", ""reference"": ""PMID:3329446"", ""snippet"": ""In the absence of a vaccine that would prevent AIDS or of medicines that would cure it, the primary strategies of such agencies have focused on reducing the spread of AIDS by promoting cessation of high risk behaviors... promoting the use of new or sterilized syringes and needles among those who will not abstain from drug use."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference provides a case study supporting transmission through blood transfusion."", ""reference"": ""PMID:6132270"", ""snippet"": ""An infant who received multiple transfusions during the first few days of life for rhesus disease became ill with recurrent infections when 6 months old... It was determined that one of the blood donors, who was well at the time of blood donation, had died 17 months after with multiple opportunistic infections and acquired immunodeficiency."", ""supports"": ""SUPPORT""}], ""name"": ""Blood-borne Transmission""}"
234	9	Acquired Immunodeficiency Syndrome	Acquired_Immunodeficiency_Syndrome.yaml	transmission	2	Mother-to-Child Transmission	Spread from an HIV-infected mother to her infant during pregnancy, childbirth or breastfeeding.																																																								"{""description"": ""Spread from an HIV-infected mother to her infant during pregnancy, childbirth or breastfeeding."", ""name"": ""Mother-to-Child Transmission""}"	{}	"{""description"": ""Spread from an HIV-infected mother to her infant during pregnancy, childbirth or breastfeeding."", ""evidence"": [{""explanation"": ""The abstract details all the mentioned modes of transmission from an HIV-infected mother to her infant."", ""reference"": ""PMID:9067788"", ""snippet"": ""Mother-to-infant HIV transmission has been reported to occur during pregnancy (in utero), at delivery, or postpartum (breast feeding)."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference confirms that mother-to-child transmission includes pregnancy, delivery, and breastfeeding."", ""reference"": ""PMID:9211414"", ""snippet"": ""Children who become infected with HIV-1 acquire the infection almost exclusively from their mothers during pregnancy or delivery, or via breast feeding."", ""supports"": ""SUPPORT""}, {""explanation"": ""The abstract emphasizes the significance of mother-to-child transmission, though it does not detail the modes."", ""reference"": ""PMID:36355599"", ""snippet"": ""More than 90% of all HIV infections in children result from mother to child transmission."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference explains the mechanism of mother-to-child transmission, further validating the statement."", ""reference"": ""PMID:9764363"", ""snippet"": ""Sexual and mother-to-child transmission of the human immunodeficiency virus (HIV) type 1 occurs only with a low percentage of infection. ... We have studied the mechanism of transmission from mother to child, by analyzing the cell-to-cell transmission in the trophoblast. ... confirming the cell-to-cell transmission between the mother and child and not a true vertical transmission through the germinal lines."", ""supports"": ""SUPPORT""}], ""name"": ""Mother-to-Child Transmission""}"
957	39	Bacterial meningitis	Bacterial_meningitis.yaml	transmission	0	Respiratory Droplets	Spread through close contact with an infected person, such as coughing or sneezing.																																																								"{""description"": ""Spread through close contact with an infected person, such as coughing or sneezing."", ""name"": ""Respiratory Droplets""}"	{}	"{""description"": ""Spread through close contact with an infected person, such as coughing or sneezing."", ""evidence"": [{""explanation"": ""The provided reference does not mention the spread of bacterial meningitis through respiratory droplets or close contact."", ""reference"": ""PMID:22667193"", ""snippet"": ""Bacterial meningitis is often difficult to recognize since the classical presentation with neck stiffness, reduced awareness and fever occurs in less than half of the patients. The only way to diagnose or exclude bacterial meningitis is by performing low-threshold cerebrospinal fluid examination with a suspicion of bacterial meningitis."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The focus is on chemoprophylaxis and nasopharyngeal carriage but does not provide direct evidence regarding transmission through respiratory droplets."", ""reference"": ""PMID:8449848"", ""snippet"": ""Chemoprophylaxis can be used only for the prevention of secondary cases once an index case has been identified. The objectives of prophylaxis are threefold: (i) to eliminate nasopharyngeal carriage in household contacts; (ii) to prevent contacts from acquiring the disease and (iii) to treat infection in those incubating the disease."", ""supports"": ""NO_EVIDENCE""}, {""explanation"": ""The reference discusses the causes and impacts of Haemophilus influenzae but does not provide information on the transmission of bacterial meningitis through respiratory droplets."", ""reference"": ""PMID:31981610"", ""snippet"": ""H. influenzae type b is the leading cause of bacterial meningitis in children before introduction of vaccination and is a common cause of pneumonia, epiglottis and septic arthritis."", ""supports"": ""NO_EVIDENCE""}], ""name"": ""Respiratory Droplets""}"
1388	59	Chagas disease	Chagas_Disease.yaml	transmission	0	Triatomine fecal contamination during blood feeding	Infected triatomines release metacyclic trypomastigotes in feces during blood meals.																																																								"{""description"": ""Infected triatomines release metacyclic trypomastigotes in feces during blood meals."", ""name"": ""Triatomine fecal contamination during blood feeding""}"	{}	"{""description"": ""Infected triatomines release metacyclic trypomastigotes in feces during blood meals."", ""evidence"": [{""explanation"": ""The abstract links transmission to triatomine blood feeding and fecal contamination."", ""reference"": ""PMID:18512345"", ""snippet"": ""While feeding on host's blood, infected triatomines release in their feces highly motile and infective metacyclic trypomastigotes that may initiate infection."", ""supports"": ""SUPPORT""}], ""name"": ""Triatomine fecal contamination during blood feeding""}"
1394	60	Chikungunya	Chikungunya.yaml	transmission	0	Aedes mosquito transmission	Aedes aegypti and Aedes albopictus transmit chikungunya virus.																																																								"{""description"": ""Aedes aegypti and Aedes albopictus transmit chikungunya virus."", ""name"": ""Aedes mosquito transmission""}"	{}	"{""description"": ""Aedes aegypti and Aedes albopictus transmit chikungunya virus."", ""evidence"": [{""explanation"": ""The abstract specifies Aedes aegypti and Aedes albopictus as vectors."", ""reference"": ""PMID:29533749"", ""snippet"": ""Chikungunya virus (CHIKV) is an arthropod-borne alphavirus, transmitted by Aedes aegypti and Aedes albopictus mosquitoes."", ""supports"": ""SUPPORT""}], ""name"": ""Aedes mosquito transmission""}"
1457	61	Cholera	Cholera.yaml	transmission	0	Fecal-Oral Transmission	Spread through ingestion of contaminated water or food.																																																								"{""description"": ""Spread through ingestion of contaminated water or food."", ""name"": ""Fecal-Oral Transmission""}"	{}	"{""description"": ""Spread through ingestion of contaminated water or food."", ""evidence"": [{""explanation"": ""This statement supports the idea that cholera is spread through ingesting contaminated water or food and aligns with the principle of fecal-oral transmission."", ""reference"": ""PMID:10892490"", ""snippet"": ""Cholera is a highly contagious disease, and is transmitted primarily by ingestion of faecally-contaminated water by susceptible persons. Besides water, foods have also been recognized as an important vehicle for transmission of cholera."", ""supports"": ""SUPPORT""}, {""explanation"": ""This explicitly states that cholera is transmitted via ingestion of contaminated water or food, supporting the idea of fecal-oral transmission."", ""reference"": ""PMID:36634024"", ""snippet"": ""Cholera, which is transmitted through ingestion of water or food contaminated with fecal matter..."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference supports the transmission of cholera through contaminated water or food, aligning with fecal-oral transmission."", ""reference"": ""PMID:36573678"", ""snippet"": ""Cholera is a diarrheal infection caused by ingested water or food contaminated with the bacterium Vibrio cholerae."", ""supports"": ""SUPPORT""}, {""explanation"": ""This suggests that contaminated water, a route fitting fecal-oral transmission, was a primary factor in the outbreak, supporting the statement."", ""reference"": ""PMID:33753586"", ""snippet"": ""This ADD outbreak was likely associated with drinking contaminated groundwater, which probably occurred after heavy rainfall in an area of open defecation."", ""supports"": ""SUPPORT""}], ""name"": ""Fecal-Oral Transmission""}"
1458	61	Cholera	Cholera.yaml	transmission	1	Direct Contact	Can spread through direct contact with infected individuals or their bodily fluids.																																																								"{""description"": ""Can spread through direct contact with infected individuals or their bodily fluids."", ""name"": ""Direct Contact""}"	{}	"{""description"": ""Can spread through direct contact with infected individuals or their bodily fluids."", ""evidence"": [{""explanation"": ""This study reports an outbreak of cholera caused by Vibrio cholerae O1 in a psychiatric hospital in Singapore and demonstrates that the transmission occurred through close person-to-person contact."", ""reference"": ""PMID:2341728"", ""snippet"": ""Extensive epidemiological investigations showed that the organism was not transmitted by contaminated food or water but through close person-to-person contact."", ""supports"": ""SUPPORT""}, {""explanation"": ""This study demonstrates a significant role of direct transmission within households during cholera outbreaks in Bangladesh."", ""reference"": ""PMID:25411971"", ""snippet"": ""Significant direct transmission (p-value<0.0001) occurred among 1414 members of 364 households."", ""supports"": ""SUPPORT""}, {""explanation"": ""This reference mentions that close contact with a patient can result in contamination and transmission of cholera."", ""reference"": ""PMID:30512613"", ""snippet"": ""Contamination is by ingestion, due to close contact with a patient, or by contaminated water and food."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study discusses the transmission of cholera from person to person in endemic settings."", ""reference"": ""PMID:29174695"", ""snippet"": ""Cholera is known to be transmitted from person to person."", ""supports"": ""SUPPORT""}], ""name"": ""Direct Contact""}"
1459	61	Cholera	Cholera.yaml	transmission	2	Environmental Reservoirs	Vibrio cholerae can survive in aquatic environments, potentially leading to outbreaks.																																																								"{""description"": ""Vibrio cholerae can survive in aquatic environments, potentially leading to outbreaks."", ""name"": ""Environmental Reservoirs""}"	{}	"{""description"": ""Vibrio cholerae can survive in aquatic environments, potentially leading to outbreaks."", ""evidence"": [{""explanation"": ""The literature confirms that Vibrio cholerae can survive in aquatic environments during inter-epidemic periods and discusses the role of environmental reservoirs in cholera transmission."", ""reference"": ""PMID:31285087"", ""snippet"": ""While the bacteria can be isolated from both clinical and environmental sources during epidemics, it evades isolation by conventional culture techniques during the period between successive epidemics."", ""supports"": ""SUPPORT""}, {""explanation"": ""The presence of Vibrio cholerae in riverbed sediments suggests environmental reservoirs can harbor the bacteria and contribute to outbreaks."", ""reference"": ""PMID:28642796"", ""snippet"": ""Altogether, 120 samples (60 water and 60 sediment samples) collected from ten sites on the river (January and February 2014) were analysed using PCR. Of the 120 samples, 37 sediment and 31 water samples were positive for at least one of the genes investigated."", ""supports"": ""SUPPORT""}, {""explanation"": ""The mathematical model incorporates the role of environmental reservoirs in cholera transmission and highlights their significance in maintaining the presence of Vibrio cholerae."", ""reference"": ""PMID:26488620"", ""snippet"": ""The environmental compartment, which serves as a source of exposure to toxigenic V. cholerae, is also modeled separately based on the biology of causative bacterium, the shedding of V. cholerae O1 by humans into the environment, as well as the effects of precipitation and water temperature on the concentration and survival of V. cholerae in aquatic reservoirs."", ""supports"": ""SUPPORT""}], ""name"": ""Environmental Reservoirs""}"
1469	62	Chromoblastomycosis	Chromoblastomycosis.yaml	transmission	0	Traumatic skin inoculation	Infection typically follows traumatic inoculation of the skin.																																																								"{""description"": ""Infection typically follows traumatic inoculation of the skin."", ""name"": ""Traumatic skin inoculation""}"	{}	"{""description"": ""Infection typically follows traumatic inoculation of the skin."", ""evidence"": [{""explanation"": ""The abstract describes traumatic inoculation as the usual route."", ""reference"": ""PMID:20711281"", ""snippet"": ""The infection usually follows traumatic inoculation by a penetrating thorn or splinter wound."", ""supports"": ""SUPPORT""}], ""name"": ""Traumatic skin inoculation""}"
