descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
2470	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[0]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Short stature	HP:0004322	Short stature		"{""preferred_term"": ""Short stature"", ""term"": {""id"": ""HP:0004322"", ""label"": ""Short stature""}}"																											
2471	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[1]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Microcephaly	HP:0000252	Microcephaly		"{""preferred_term"": ""Microcephaly"", ""term"": {""id"": ""HP:0000252"", ""label"": ""Microcephaly""}}"																											
2472	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[2]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Anterior pituitary hypoplasia	HP:0010627	Anterior pituitary hypoplasia		"{""preferred_term"": ""Anterior pituitary hypoplasia"", ""term"": {""id"": ""HP:0010627"", ""label"": ""Anterior pituitary hypoplasia""}}"																											
2473	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[3]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Interrupted pituitary stalk	HP:0034978	Interrupted pituitary stalk		"{""preferred_term"": ""Interrupted pituitary stalk"", ""term"": {""id"": ""HP:0034978"", ""label"": ""Interrupted pituitary stalk""}}"																											
2474	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[4]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Hearing impairment	HP:0000365	Hearing impairment		"{""preferred_term"": ""Hearing impairment"", ""term"": {""id"": ""HP:0000365"", ""label"": ""Hearing impairment""}}"																											
2475	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[5]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Microphthalmia	HP:0000568	Microphthalmia		"{""preferred_term"": ""Microphthalmia"", ""term"": {""id"": ""HP:0000568"", ""label"": ""Microphthalmia""}}"																											
2476	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[6]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Epicanthus	HP:0000286	Epicanthus		"{""preferred_term"": ""Epicanthus"", ""term"": {""id"": ""HP:0000286"", ""label"": ""Epicanthus""}}"																											
2477	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[7]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Ptosis	HP:0000508	Ptosis		"{""preferred_term"": ""Ptosis"", ""term"": {""id"": ""HP:0000508"", ""label"": ""Ptosis""}}"																											
2478	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[8]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Strabismus	HP:0000486	Strabismus		"{""preferred_term"": ""Strabismus"", ""term"": {""id"": ""HP:0000486"", ""label"": ""Strabismus""}}"																											
2479	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[9]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Cataract	HP:0000518	Cataract		"{""preferred_term"": ""Cataract"", ""term"": {""id"": ""HP:0000518"", ""label"": ""Cataract""}}"																											
2480	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[10]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Triangular face	HP:0000325	Triangular face		"{""preferred_term"": ""Triangular face"", ""term"": {""id"": ""HP:0000325"", ""label"": ""Triangular face""}}"																											
2481	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[11]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Micrognathia	HP:0000347	Micrognathia		"{""preferred_term"": ""Micrognathia"", ""term"": {""id"": ""HP:0000347"", ""label"": ""Micrognathia""}}"																											
2482	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[12]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Cleft palate	HP:0000175	Cleft palate		"{""preferred_term"": ""Cleft palate"", ""term"": {""id"": ""HP:0000175"", ""label"": ""Cleft palate""}}"																											
2483	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[13]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Abnormal heart morphology	HP:0001627	Abnormal heart morphology		"{""preferred_term"": ""Abnormal heart morphology"", ""term"": {""id"": ""HP:0001627"", ""label"": ""Abnormal heart morphology""}}"																											
2484	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[14]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Tracheoesophageal fistula	HP:0002575	Tracheoesophageal fistula		"{""preferred_term"": ""Tracheoesophageal fistula"", ""term"": {""id"": ""HP:0002575"", ""label"": ""Tracheoesophageal fistula""}}"																											
2485	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[15]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Esophageal atresia	HP:0002032	Esophageal atresia		"{""preferred_term"": ""Esophageal atresia"", ""term"": {""id"": ""HP:0002032"", ""label"": ""Esophageal atresia""}}"																											
2486	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[16]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Duodenal atresia	HP:0002247	Duodenal atresia		"{""preferred_term"": ""Duodenal atresia"", ""term"": {""id"": ""HP:0002247"", ""label"": ""Duodenal atresia""}}"																											
2487	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[17]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Jejunal atresia	HP:0005235	Jejunal atresia		"{""preferred_term"": ""Jejunal atresia"", ""term"": {""id"": ""HP:0005235"", ""label"": ""Jejunal atresia""}}"																											
2488	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[18]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Anal atresia	HP:0002023	Anal atresia		"{""preferred_term"": ""Anal atresia"", ""term"": {""id"": ""HP:0002023"", ""label"": ""Anal atresia""}}"																											
2489	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[19]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Annular pancreas	HP:0001734	Annular pancreas		"{""preferred_term"": ""Annular pancreas"", ""term"": {""id"": ""HP:0001734"", ""label"": ""Annular pancreas""}}"																											
2490	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[20]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Intestinal malrotation	HP:0002566	Intestinal malrotation		"{""preferred_term"": ""Intestinal malrotation"", ""term"": {""id"": ""HP:0002566"", ""label"": ""Intestinal malrotation""}}"																											
2491	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[21]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Abnormality of the genitourinary system	HP:0000119	Abnormality of the genitourinary system		"{""preferred_term"": ""Abnormality of the genitourinary system"", ""term"": {""id"": ""HP:0000119"", ""label"": ""Abnormality of the genitourinary system""}}"																											
2492	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[22]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Absent thumb	HP:0009777	Absent thumb		"{""preferred_term"": ""Absent thumb"", ""term"": {""id"": ""HP:0009777"", ""label"": ""Absent thumb""}}"																											
2493	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[23]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Hypoplasia of the radius	HP:0002984	Hypoplasia of the radius		"{""preferred_term"": ""Hypoplasia of the radius"", ""term"": {""id"": ""HP:0002984"", ""label"": ""Hypoplasia of the radius""}}"																											
2494	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[24]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Clinodactyly	HP:0030084	Clinodactyly		"{""preferred_term"": ""Clinodactyly"", ""term"": {""id"": ""HP:0030084"", ""label"": ""Clinodactyly""}}"																											
2495	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[25]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Aplasia/Hypoplasia of the ulna	HP:0006495	Aplasia/Hypoplasia of the ulna		"{""preferred_term"": ""Aplasia/Hypoplasia of the ulna"", ""term"": {""id"": ""HP:0006495"", ""label"": ""Aplasia/Hypoplasia of the ulna""}}"																											
2496	2647	116	Fanconi_Anemia	Fanconi_Anemia.yaml	definitions	0	2024 FA Clinical Care Guidelines Screening Indicator Set (Table 1)	Manifestations listed in Table 1 of the 5th edition Fanconi Anemia Clinical Care Guidelines that should raise suspicion for FA and trigger diagnostic screening workup.	criteria_sets[0].core_clinical_characteristics[26]	criteria_sets	criteria_sets[0].core_clinical_characteristics			Toe syndactyly	HP:0001770	Toe syndactyly		"{""preferred_term"": ""Toe syndactyly"", ""term"": {""id"": ""HP:0001770"", ""label"": ""Toe syndactyly""}}"																											
